time_s,source_charge_centered_nC,transfer_charge_from_start_nC
6.073456819129e-01,1.177161691044e+02,-4.625778401122e+01
6.074150532072e-01,1.177254257664e+02,-4.624852734923e+01
6.074844245016e-01,1.177346824284e+02,-4.623927068724e+01
6.075537957959e-01,1.177439390904e+02,-4.623001402525e+01
6.076231670902e-01,1.177531957524e+02,-4.622075736325e+01
6.076925383846e-01,1.177624524143e+02,-4.621150070126e+01
6.077619096789e-01,1.177717090763e+02,-4.620224403927e+01
6.078312809733e-01,1.177809657383e+02,-4.619298737728e+01
6.079006522676e-01,1.177902224003e+02,-4.618373071529e+01
6.079700235619e-01,1.177994790623e+02,-4.617447405330e+01
6.080393948563e-01,1.178087357243e+02,-4.616521739130e+01
6.081087661506e-01,1.178179923863e+02,-4.615596072931e+01
6.081781374449e-01,1.178272490483e+02,-4.614670406732e+01
6.082475087393e-01,1.178365057103e+02,-4.613744740533e+01
6.083168800336e-01,1.178457623723e+02,-4.612819074334e+01
6.083862513279e-01,1.178550190343e+02,-4.611893408135e+01
6.084556226223e-01,1.178642756963e+02,-4.610967741935e+01
6.085249939166e-01,1.178735323582e+02,-4.610042075736e+01
6.085943652110e-01,1.178827890202e+02,-4.609116409537e+01
6.086637365053e-01,1.178920456822e+02,-4.608190743338e+01
6.087331077996e-01,1.179013023442e+02,-4.607265077139e+01
6.088024790940e-01,1.179105590062e+02,-4.606339410940e+01
6.088718503883e-01,1.179198156682e+02,-4.605413744740e+01
6.089412216826e-01,1.179290723302e+02,-4.604488078541e+01
6.090105929770e-01,1.179383289922e+02,-4.603562412342e+01
6.090799642713e-01,1.179475856542e+02,-4.602636746143e+01
6.091493355656e-01,1.179568423162e+02,-4.601711079944e+01
6.092187068600e-01,1.179660989782e+02,-4.600785413745e+01
6.092880781543e-01,1.179753556402e+02,-4.599859747546e+01
6.093574494487e-01,1.179846123021e+02,-4.598934081346e+01
6.094268207430e-01,1.179938689641e+02,-4.598008415147e+01
6.094961920373e-01,1.180031256261e+02,-4.597082748948e+01
6.095655633317e-01,1.180123822881e+02,-4.596157082749e+01
6.096349346260e-01,1.180216389501e+02,-4.595231416550e+01
6.097043059203e-01,1.180308956121e+02,-4.594305750351e+01
6.097736772147e-01,1.180401522741e+02,-4.593380084151e+01
6.098430485090e-01,1.180494089361e+02,-4.592454417952e+01
6.099124198033e-01,1.180586655981e+02,-4.591528751753e+01
6.099817910977e-01,1.180679222601e+02,-4.590603085554e+01
6.100511623920e-01,1.180771789221e+02,-4.589677419355e+01
6.101205336863e-01,1.180864355841e+02,-4.588751753156e+01
6.101899049807e-01,1.180956922460e+02,-4.587826086956e+01
6.102592762750e-01,1.181049489080e+02,-4.586900420757e+01
