time_s,position_m,motion_velocity_m_per_s,source_charge_C,short_circuit_current_A
0.377323765253312,0.0970276424981825,-0.172405263893464,6.33691599162643e-07,-1.39053784296179e-06
0.377378410259141,0.0970182139463403,-0.172678488922612,6.33615454375379e-07,-1.39635131948033e-06
0.377433055264971,0.0970087704641149,-0.17295171395176,6.33538991317595e-07,-1.40218650197202e-06
0.377487700270801,0.0969993120515061,-0.173224938980908,6.33462208801572e-07,-1.40804344884705e-06
0.37754234527663,0.096989838708514,-0.173498164010056,6.33385105636402e-07,-1.41392221846304e-06
0.37759699028246,0.0969803504351386,-0.173771389039204,6.33307680627986e-07,-1.41982286912259e-06
0.377651635288289,0.0969708472313799,-0.174044614068352,6.33229932579045e-07,-1.42574545907087e-06
0.377706280294119,0.0969613290972378,-0.174317839097499,6.33151860289116e-07,-1.43169004649308e-06
0.377760925299949,0.0969517960327125,-0.174591064126648,6.33073462554557e-07,-1.43765668951195e-06
0.377815570305778,0.0969422480378038,-0.174864289155796,6.32994738168556e-07,-1.4436454461852e-06
0.377870215311608,0.0969326851125119,-0.175137514184943,6.32915685921127e-07,-1.44965637450301e-06
0.377924860317437,0.0969231072568366,-0.175410739214091,6.32836304599118e-07,-1.45568953238542e-06
0.377979505323267,0.096913514470778,-0.17568396424324,6.32756592986213e-07,-1.46174497767974e-06
0.378034150329097,0.0969039067543361,-0.175957189272387,6.32676549862938e-07,-1.46782276815788e-06
0.378088795334926,0.0968942841075109,-0.176230414301535,6.32596174006665e-07,-1.47392296151375e-06
0.378143440340756,0.0968846465303024,-0.176503639330683,6.32515464191613e-07,-1.48004561536057e-06
0.378198085346585,0.0968749940227106,-0.176776864359831,6.32434419188857e-07,-1.48619078722817e-06
0.378252730352415,0.0968653265847355,-0.177050089388979,6.32353037766331e-07,-1.49235853456024e-06
0.378307375358244,0.096855644216377,-0.177323314418127,6.3227131868883e-07,-1.49854891471167e-06
0.378362020364074,0.0968459469176353,-0.177596539447275,6.3218926071802e-07,-1.50476198494565e-06
0.378416665369904,0.0968362346885102,-0.177869764476423,6.32106862612439e-07,-1.510997802431e-06
0.378471310375733,0.0968265075290018,-0.178142989505571,6.32024123127504e-07,-1.51725642423928e-06
0.378525955381563,0.0968167654391101,-0.178416214534719,6.31941041015516e-07,-1.52353790734195e-06
0.378580600387392,0.0968070084188351,-0.178689439563867,6.31857615025666e-07,-1.52984230860756e-06
0.378635245393222,0.0967972364681768,-0.178962664593015,6.31773843904039e-07,-1.53616968479877e-06
0.378689890399052,0.0967874495871352,-0.179235889622163,6.31689726393624e-07,-1.54252009256952e-06
0.378744535404881,0.0967776477757103,-0.179509114651311,6.31605261234313e-07,-1.54889358846202e-06
0.378799180410711,0.096767831033902,-0.179782339680458,6.31520447162915e-07,-1.55529022890383e-06
0.37885382541654,0.0967579993617105,-0.180055564709607,6.31435282913157e-07,-1.56171007020486e-06
0.37890847042237,0.0967481527591356,-0.180328789738755,6.31349767215693e-07,-1.56815316855431e-06
0.3789631154282,0.0967382912261774,-0.180602014767902,6.3126389879811e-07,-1.5746195800177e-06
0.379017760434029,0.096728414762836,-0.18087523979705,6.31177676384933e-07,-1.58110936053376e-06
0.379072405439859,0.0967185233691112,-0.181148464826199,6.31091098697637e-07,-1.58762256591135e-06
0.379127050445688,0.0967086170450031,-0.181421689855346,6.31004164454647e-07,-1.59415925182629e-06
0.379181695451518,0.0966986957905117,-0.181694914884494,6.30916872371354e-07,-1.60071947381834e-06
0.379236340457347,0.0966887596056369,-0.181968139913642,6.30829221160112e-07,-1.60730328728791e-06
0.379290985463177,0.0966788084903789,-0.18224136494279,6.30741209530258e-07,-1.61391074749291e-06
0.379345630469007,0.0966688424447375,-0.182514589971938,6.30652836188108e-07,-1.62054190954555e-06
