time_s,shape_matched_short_circuit_current_A,shape_matched_short_circuit_current_uA,integrated_transferred_charge_C,integrated_transferred_charge_nC
1.393447648655e-02,-5.351576409056e-07,-5.351576409056e-01,-7.457729996318e-09,-7.457729996318e+00
1.398912149237e-02,-5.351571740847e-07,-5.351571740847e-01,-7.486973675965e-09,-7.486973675965e+00
1.404376649820e-02,-5.351567051808e-07,-5.351567051808e-01,-7.516217330051e-09,-7.516217330051e+00
1.409841150403e-02,-5.351562341845e-07,-5.351562341845e-01,-7.545460958457e-09,-7.545460958457e+00
1.415305650986e-02,-5.351557610861e-07,-5.351557610861e-01,-7.574704561068e-09,-7.574704561068e+00
1.420770151569e-02,-5.351552858758e-07,-5.351552858758e-01,-7.603948137768e-09,-7.603948137768e+00
1.426234652152e-02,-5.351548085439e-07,-5.351548085439e-01,-7.633191688443e-09,-7.633191688443e+00
1.431699152735e-02,-5.351543290807e-07,-5.351543290807e-01,-7.662435212976e-09,-7.662435212976e+00
1.437163653318e-02,-5.351538474762e-07,-5.351538474762e-01,-7.691678711249e-09,-7.691678711249e+00
1.442628153901e-02,-5.351533637207e-07,-5.351533637207e-01,-7.720922183147e-09,-7.720922183147e+00
1.448092654484e-02,-5.351528778042e-07,-5.351528778042e-01,-7.750165628551e-09,-7.750165628551e+00
1.453557155067e-02,-5.351523897167e-07,-5.351523897167e-01,-7.779409047343e-09,-7.779409047343e+00
1.459021655650e-02,-5.351518994482e-07,-5.351518994482e-01,-7.808652439404e-09,-7.808652439404e+00
1.464486156233e-02,-5.351514069887e-07,-5.351514069887e-01,-7.837895804614e-09,-7.837895804614e+00
1.469950656816e-02,-5.351509123280e-07,-5.351509123280e-01,-7.867139142853e-09,-7.867139142853e+00
1.475415157399e-02,-5.351504154561e-07,-5.351504154561e-01,-7.896382454002e-09,-7.896382454002e+00
1.480879657982e-02,-5.351499163626e-07,-5.351499163626e-01,-7.925625737938e-09,-7.925625737938e+00
1.486344158565e-02,-5.351494150374e-07,-5.351494150374e-01,-7.954868994540e-09,-7.954868994540e+00
1.491808659148e-02,-5.351489114702e-07,-5.351489114702e-01,-7.984112223686e-09,-7.984112223686e+00
1.497273159731e-02,-5.351484056506e-07,-5.351484056506e-01,-8.013355425253e-09,-8.013355425253e+00
1.502737660314e-02,-5.351478975682e-07,-5.351478975682e-01,-8.042598599117e-09,-8.042598599117e+00
1.508202160897e-02,-5.351473872126e-07,-5.351473872126e-01,-8.071841745156e-09,-8.071841745156e+00
1.513666661480e-02,-5.351468745734e-07,-5.351468745734e-01,-8.101084863243e-09,-8.101084863243e+00
1.519131162063e-02,-5.351463596399e-07,-5.351463596399e-01,-8.130327953255e-09,-8.130327953255e+00
1.524595662646e-02,-5.351458424017e-07,-5.351458424017e-01,-8.159571015065e-09,-8.159571015065e+00
1.530060163228e-02,-5.351453228480e-07,-5.351453228480e-01,-8.188814048542e-09,-8.188814048542e+00
1.535524663811e-02,-5.351448009683e-07,-5.351448009683e-01,-8.218057053570e-09,-8.218057053570e+00
1.540989164394e-02,-5.351442767517e-07,-5.351442767517e-01,-8.247300030016e-09,-8.247300030016e+00
1.546453664977e-02,-5.351437501876e-07,-5.351437501876e-01,-8.276542977752e-09,-8.276542977752e+00
1.551918165560e-02,-5.351432212651e-07,-5.351432212651e-01,-8.305785896649e-09,-8.305785896649e+00
1.557382666143e-02,-5.351426899732e-07,-5.351426899732e-01,-8.335028786579e-09,-8.335028786579e+00
1.562847166726e-02,-5.351421563012e-07,-5.351421563012e-01,-8.364271647411e-09,-8.364271647411e+00
1.568311667309e-02,-5.351416202380e-07,-5.351416202380e-01,-8.393514479015e-09,-8.393514479015e+00
1.573776167892e-02,-5.351410817726e-07,-5.351410817726e-01,-8.422757281261e-09,-8.422757281261e+00
1.579240668475e-02,-5.351405408939e-07,-5.351405408939e-01,-8.452000054016e-09,-8.452000054016e+00
1.584705169058e-02,-5.351399975909e-07,-5.351399975909e-01,-8.481242797149e-09,-8.481242797149e+00
1.590169669641e-02,-5.351394518522e-07,-5.351394518522e-01,-8.510485510526e-09,-8.510485510526e+00
1.595634170224e-02,-5.351389036668e-07,-5.351389036668e-01,-8.539728194015e-09,-8.539728194015e+00
1.601098670807e-02,-5.351383530233e-07,-5.351383530233e-01,-8.568970847480e-09,-8.568970847480e+00
1.606563171390e-02,-5.351377999104e-07,-5.351377999104e-01,-8.598213470789e-09,-8.598213470789e+00
1.612027671973e-02,-5.351372443167e-07,-5.351372443167e-01,-8.627456063805e-09,-8.627456063805e+00
1.617492172556e-02,-5.351366862308e-07,-5.351366862308e-01,-8.656698626392e-09,-8.656698626392e+00
1.622956673139e-02,-5.351361256413e-07,-5.351361256413e-01,-8.685941158414e-09,-8.685941158414e+00
1.628421173722e-02,-5.351355625364e-07,-5.351355625364e-01,-8.715183659734e-09,-8.715183659734e+00
1.633885674305e-02,-5.351349969048e-07,-5.351349969048e-01,-8.744426130214e-09,-8.744426130214e+00
1.639350174888e-02,-5.351344287346e-07,-5.351344287346e-01,-8.773668569716e-09,-8.773668569716e+00
1.644814675471e-02,-5.351338580144e-07,-5.351338580144e-01,-8.802910978101e-09,-8.802910978101e+00
1.650279176054e-02,-5.351332847321e-07,-5.351332847321e-01,-8.832153355228e-09,-8.832153355228e+00
1.655743676637e-02,-5.351327088762e-07,-5.351327088762e-01,-8.861395700958e-09,-8.861395700958e+00
1.661208177220e-02,-5.351321304347e-07,-5.351321304347e-01,-8.890638015150e-09,-8.890638015150e+00
1.666672677802e-02,-5.351315493957e-07,-5.351315493957e-01,-8.919880297657e-09,-8.919880297657e+00
1.672137178385e-02,-5.351309657472e-07,-5.351309657472e-01,-8.949122548347e-09,-8.949122548347e+00
1.677601678968e-02,-5.351303794773e-07,-5.351303794773e-01,-8.978364767071e-09,-8.978364767071e+00
1.683066179551e-02,-5.351297905738e-07,-5.351297905738e-01,-9.007606953687e-09,-9.007606953687e+00
1.688530680134e-02,-5.351291990246e-07,-5.351291990246e-01,-9.036849108051e-09,-9.036849108051e+00
1.693995180717e-02,-5.351286048175e-07,-5.351286048175e-01,-9.066091230016e-09,-9.066091230016e+00
1.699459681300e-02,-5.351280079403e-07,-5.351280079403e-01,-9.095333319438e-09,-9.095333319438e+00
1.704924181883e-02,-5.351274083807e-07,-5.351274083807e-01,-9.124575376170e-09,-9.124575376170e+00
1.710388682466e-02,-5.351268061263e-07,-5.351268061263e-01,-9.153817400066e-09,-9.153817400066e+00
1.715853183049e-02,-5.351262011647e-07,-5.351262011647e-01,-9.183059390977e-09,-9.183059390977e+00
1.721317683632e-02,-5.351255934835e-07,-5.351255934835e-01,-9.212301348756e-09,-9.212301348756e+00
1.726782184215e-02,-5.351249830701e-07,-5.351249830701e-01,-9.241543273254e-09,-9.241543273254e+00
1.732246684798e-02,-5.351243699119e-07,-5.351243699119e-01,-9.270785164320e-09,-9.270785164320e+00
1.737711185381e-02,-5.351237539963e-07,-5.351237539963e-01,-9.300027021806e-09,-9.300027021806e+00
1.743175685964e-02,-5.351231353106e-07,-5.351231353106e-01,-9.329268845559e-09,-9.329268845559e+00
1.748640186547e-02,-5.351225138420e-07,-5.351225138420e-01,-9.358510635427e-09,-9.358510635427e+00
1.754104687130e-02,-5.351218895777e-07,-5.351218895777e-01,-9.387752391259e-09,-9.387752391259e+00
1.759569187713e-02,-5.351212625049e-07,-5.351212625049e-01,-9.416994112902e-09,-9.416994112902e+00
1.765033688296e-02,-5.351206326106e-07,-5.351206326106e-01,-9.446235800201e-09,-9.446235800201e+00
1.770498188879e-02,-5.351199998819e-07,-5.351199998819e-01,-9.475477453002e-09,-9.475477453002e+00
1.775962689462e-02,-5.351193643056e-07,-5.351193643056e-01,-9.504719071150e-09,-9.504719071150e+00
1.781427190045e-02,-5.351187258686e-07,-5.351187258686e-01,-9.533960654488e-09,-9.533960654488e+00
1.786891690628e-02,-5.351180845579e-07,-5.351180845579e-01,-9.563202202861e-09,-9.563202202861e+00
1.792356191211e-02,-5.351174403601e-07,-5.351174403601e-01,-9.592443716110e-09,-9.592443716110e+00
1.797820691793e-02,-5.351167932619e-07,-5.351167932619e-01,-9.621685194073e-09,-9.621685194073e+00
1.803285192376e-02,-5.351161432501e-07,-5.351161432501e-01,-9.650926636600e-09,-9.650926636600e+00
1.808749692959e-02,-5.351154903112e-07,-5.351154903112e-01,-9.680168043528e-09,-9.680168043528e+00
1.814214193542e-02,-5.351148344317e-07,-5.351148344317e-01,-9.709409414696e-09,-9.709409414696e+00
1.819678694125e-02,-5.351141755980e-07,-5.351141755980e-01,-9.738650749942e-09,-9.738650749942e+00
1.825143194708e-02,-5.351135137967e-07,-5.351135137967e-01,-9.767892049105e-09,-9.767892049105e+00
1.830607695291e-02,-5.351128490140e-07,-5.351128490140e-01,-9.797133312023e-09,-9.797133312023e+00
1.836072195874e-02,-5.351121812362e-07,-5.351121812362e-01,-9.826374538531e-09,-9.826374538531e+00
1.841536696457e-02,-5.351115104495e-07,-5.351115104495e-01,-9.855615728467e-09,-9.855615728467e+00
1.847001197040e-02,-5.351108366401e-07,-5.351108366401e-01,-9.884856881665e-09,-9.884856881665e+00
1.852465697623e-02,-5.351101597940e-07,-5.351101597940e-01,-9.914097997960e-09,-9.914097997960e+00
1.857930198206e-02,-5.351094798973e-07,-5.351094798973e-01,-9.943339077185e-09,-9.943339077185e+00
1.863394698789e-02,-5.351087969360e-07,-5.351087969360e-01,-9.972580119174e-09,-9.972580119174e+00
1.868859199372e-02,-5.351081108959e-07,-5.351081108959e-01,-1.000182112376e-08,-1.000182112376e+01
1.874323699955e-02,-5.351074217628e-07,-5.351074217628e-01,-1.003106209077e-08,-1.003106209077e+01
1.879788200538e-02,-5.351067295226e-07,-5.351067295226e-01,-1.006030302004e-08,-1.006030302004e+01
1.885252701121e-02,-5.351060341610e-07,-5.351060341610e-01,-1.008954391139e-08,-1.008954391139e+01
1.890717201704e-02,-5.351053356635e-07,-5.351053356635e-01,-1.011878476466e-08,-1.011878476466e+01
1.896181702287e-02,-5.351046340157e-07,-5.351046340157e-01,-1.014802557968e-08,-1.014802557968e+01
1.901646202870e-02,-5.351039292032e-07,-5.351039292032e-01,-1.017726635627e-08,-1.017726635627e+01
1.907110703453e-02,-5.351032212114e-07,-5.351032212114e-01,-1.020650709425e-08,-1.020650709425e+01
1.912575204036e-02,-5.351025100256e-07,-5.351025100256e-01,-1.023574779347e-08,-1.023574779347e+01
1.918039704619e-02,-5.351017956312e-07,-5.351017956312e-01,-1.026498845373e-08,-1.026498845373e+01
1.923504205202e-02,-5.351010780134e-07,-5.351010780134e-01,-1.029422907486e-08,-1.029422907486e+01
1.928968705784e-02,-5.351003571573e-07,-5.351003571573e-01,-1.032346965669e-08,-1.032346965669e+01
1.934433206367e-02,-5.350996330482e-07,-5.350996330482e-01,-1.035271019904e-08,-1.035271019904e+01
1.939897706950e-02,-5.350989056709e-07,-5.350989056709e-01,-1.038195070173e-08,-1.038195070173e+01
1.945362207533e-02,-5.350981750106e-07,-5.350981750106e-01,-1.041119116459e-08,-1.041119116459e+01
1.950826708116e-02,-5.350974410519e-07,-5.350974410519e-01,-1.044043158743e-08,-1.044043158743e+01
1.956291208699e-02,-5.350967037799e-07,-5.350967037799e-01,-1.046967197007e-08,-1.046967197007e+01
1.961755709282e-02,-5.350959631793e-07,-5.350959631793e-01,-1.049891231233e-08,-1.049891231233e+01
1.967220209865e-02,-5.350952192347e-07,-5.350952192347e-01,-1.052815261404e-08,-1.052815261404e+01
1.972684710448e-02,-5.350944719307e-07,-5.350944719307e-01,-1.055739287499e-08,-1.055739287499e+01
1.978149211031e-02,-5.350937212520e-07,-5.350937212520e-01,-1.058663309502e-08,-1.058663309502e+01
1.983613711614e-02,-5.350929671830e-07,-5.350929671830e-01,-1.061587327393e-08,-1.061587327393e+01
1.989078212197e-02,-5.350922097081e-07,-5.350922097081e-01,-1.064511341155e-08,-1.064511341155e+01
1.994542712780e-02,-5.350914488116e-07,-5.350914488116e-01,-1.067435350768e-08,-1.067435350768e+01
2.000007213363e-02,-5.350906844779e-07,-5.350906844779e-01,-1.070359356214e-08,-1.070359356214e+01
2.005471713946e-02,-5.350899166910e-07,-5.350899166910e-01,-1.073283357473e-08,-1.073283357473e+01
2.010936214529e-02,-5.350891454351e-07,-5.350891454351e-01,-1.076207354528e-08,-1.076207354528e+01
2.016400715112e-02,-5.350883706944e-07,-5.350883706944e-01,-1.079131347358e-08,-1.079131347358e+01
2.021865215695e-02,-5.350875924526e-07,-5.350875924526e-01,-1.082055335945e-08,-1.082055335945e+01
2.027329716278e-02,-5.350868106938e-07,-5.350868106938e-01,-1.084979320270e-08,-1.084979320270e+01
2.032794216861e-02,-5.350860254018e-07,-5.350860254018e-01,-1.087903300314e-08,-1.087903300314e+01
2.038258717444e-02,-5.350852365603e-07,-5.350852365603e-01,-1.090827276056e-08,-1.090827276056e+01
2.043723218027e-02,-5.350844441531e-07,-5.350844441531e-01,-1.093751247478e-08,-1.093751247478e+01
2.049187718610e-02,-5.350836481636e-07,-5.350836481636e-01,-1.096675214560e-08,-1.096675214560e+01
2.054652219193e-02,-5.350828485755e-07,-5.350828485755e-01,-1.099599177283e-08,-1.099599177283e+01
2.060116719776e-02,-5.350820453722e-07,-5.350820453722e-01,-1.102523135626e-08,-1.102523135626e+01
2.065581220358e-02,-5.350812385371e-07,-5.350812385371e-01,-1.105447089570e-08,-1.105447089570e+01
2.071045720941e-02,-5.350804280535e-07,-5.350804280535e-01,-1.108371039096e-08,-1.108371039096e+01
2.076510221524e-02,-5.350796139047e-07,-5.350796139047e-01,-1.111294984182e-08,-1.111294984182e+01
2.081974722107e-02,-5.350787960736e-07,-5.350787960736e-01,-1.114218924810e-08,-1.114218924810e+01
2.087439222690e-02,-5.350779745436e-07,-5.350779745436e-01,-1.117142860958e-08,-1.117142860958e+01
2.092903723273e-02,-5.350771492975e-07,-5.350771492975e-01,-1.120066792607e-08,-1.120066792607e+01
2.098368223856e-02,-5.350763203182e-07,-5.350763203182e-01,-1.122990719737e-08,-1.122990719737e+01
2.103832724439e-02,-5.350754875887e-07,-5.350754875887e-01,-1.125914642326e-08,-1.125914642326e+01
2.109297225022e-02,-5.350746510917e-07,-5.350746510917e-01,-1.128838560354e-08,-1.128838560354e+01
2.114761725605e-02,-5.350738108098e-07,-5.350738108098e-01,-1.131762473801e-08,-1.131762473801e+01
2.120226226188e-02,-5.350729667256e-07,-5.350729667256e-01,-1.134686382646e-08,-1.134686382646e+01
2.125690726771e-02,-5.350721188218e-07,-5.350721188218e-01,-1.137610286868e-08,-1.137610286868e+01
2.131155227354e-02,-5.350712670807e-07,-5.350712670807e-01,-1.140534186446e-08,-1.140534186446e+01
2.136619727937e-02,-5.350704114848e-07,-5.350704114848e-01,-1.143458081359e-08,-1.143458081359e+01
2.142084228520e-02,-5.350695520162e-07,-5.350695520162e-01,-1.146381971587e-08,-1.146381971587e+01
2.147548729103e-02,-5.350686886572e-07,-5.350686886572e-01,-1.149305857107e-08,-1.149305857107e+01
2.153013229686e-02,-5.350678213900e-07,-5.350678213900e-01,-1.152229737898e-08,-1.152229737898e+01
2.158477730269e-02,-5.350669501966e-07,-5.350669501966e-01,-1.155153613940e-08,-1.155153613940e+01
2.163942230852e-02,-5.350660750588e-07,-5.350660750588e-01,-1.158077485210e-08,-1.158077485210e+01
2.169406731435e-02,-5.350651959587e-07,-5.350651959587e-01,-1.161001351687e-08,-1.161001351687e+01
2.174871232018e-02,-5.350643128780e-07,-5.350643128780e-01,-1.163925213350e-08,-1.163925213350e+01
2.180335732601e-02,-5.350634257985e-07,-5.350634257985e-01,-1.166849070175e-08,-1.166849070175e+01
2.185800233184e-02,-5.350625347017e-07,-5.350625347017e-01,-1.169772922143e-08,-1.169772922143e+01
2.191264733767e-02,-5.350616395692e-07,-5.350616395692e-01,-1.172696769230e-08,-1.172696769230e+01
2.196729234349e-02,-5.350607403824e-07,-5.350607403824e-01,-1.175620611414e-08,-1.175620611414e+01
2.202193734932e-02,-5.350598371229e-07,-5.350598371229e-01,-1.178544448674e-08,-1.178544448674e+01
2.207658235515e-02,-5.350589297717e-07,-5.350589297717e-01,-1.181468280987e-08,-1.181468280987e+01
2.213122736098e-02,-5.350580183102e-07,-5.350580183102e-01,-1.184392108330e-08,-1.184392108330e+01
2.218587236681e-02,-5.350571027195e-07,-5.350571027195e-01,-1.187315930681e-08,-1.187315930681e+01
2.224051737264e-02,-5.350561829805e-07,-5.350561829805e-01,-1.190239748018e-08,-1.190239748018e+01
2.229516237847e-02,-5.350552590744e-07,-5.350552590744e-01,-1.193163560318e-08,-1.193163560318e+01
2.234980738430e-02,-5.350543309818e-07,-5.350543309818e-01,-1.196087367557e-08,-1.196087367557e+01
2.240445239013e-02,-5.350533986836e-07,-5.350533986836e-01,-1.199011169713e-08,-1.199011169713e+01
2.245909739596e-02,-5.350524621605e-07,-5.350524621605e-01,-1.201934966764e-08,-1.201934966764e+01
2.251374240179e-02,-5.350515213931e-07,-5.350515213931e-01,-1.204858758685e-08,-1.204858758685e+01
2.256838740762e-02,-5.350505763619e-07,-5.350505763619e-01,-1.207782545453e-08,-1.207782545453e+01
2.262303241345e-02,-5.350496270473e-07,-5.350496270473e-01,-1.210706327046e-08,-1.210706327046e+01
2.267767741928e-02,-5.350486734297e-07,-5.350486734297e-01,-1.213630103439e-08,-1.213630103439e+01
2.273232242511e-02,-5.350477154892e-07,-5.350477154892e-01,-1.216553874610e-08,-1.216553874610e+01
2.278696743094e-02,-5.350467532061e-07,-5.350467532061e-01,-1.219477640534e-08,-1.219477640534e+01
2.284161243677e-02,-5.350457865604e-07,-5.350457865604e-01,-1.222401401188e-08,-1.222401401188e+01
2.289625744260e-02,-5.350448155321e-07,-5.350448155321e-01,-1.225325156547e-08,-1.225325156547e+01
2.295090244843e-02,-5.350438401011e-07,-5.350438401011e-01,-1.228248906588e-08,-1.228248906588e+01
2.300554745426e-02,-5.350428602471e-07,-5.350428602471e-01,-1.231172651287e-08,-1.231172651287e+01
2.306019246009e-02,-5.350418759498e-07,-5.350418759498e-01,-1.234096390620e-08,-1.234096390620e+01
2.311483746592e-02,-5.350408871890e-07,-5.350408871890e-01,-1.237020124561e-08,-1.237020124561e+01
2.316948247175e-02,-5.350398939440e-07,-5.350398939440e-01,-1.239943853087e-08,-1.239943853087e+01
2.322412747758e-02,-5.350388961942e-07,-5.350388961942e-01,-1.242867576174e-08,-1.242867576174e+01
2.327877248340e-02,-5.350378939191e-07,-5.350378939191e-01,-1.245791293795e-08,-1.245791293795e+01
2.333341748923e-02,-5.350368870979e-07,-5.350368870979e-01,-1.248715005927e-08,-1.248715005927e+01
2.338806249506e-02,-5.350358757096e-07,-5.350358757096e-01,-1.251638712545e-08,-1.251638712545e+01
2.344270750089e-02,-5.350348597334e-07,-5.350348597334e-01,-1.254562413624e-08,-1.254562413624e+01
2.349735250672e-02,-5.350338391481e-07,-5.350338391481e-01,-1.257486109139e-08,-1.257486109139e+01
2.355199751255e-02,-5.350328139327e-07,-5.350328139327e-01,-1.260409799063e-08,-1.260409799063e+01
2.360664251838e-02,-5.350317840658e-07,-5.350317840658e-01,-1.263333483373e-08,-1.263333483373e+01
2.366128752421e-02,-5.350307495262e-07,-5.350307495262e-01,-1.266257162043e-08,-1.266257162043e+01
2.371593253004e-02,-5.350297102923e-07,-5.350297102923e-01,-1.269180835046e-08,-1.269180835046e+01
2.377057753587e-02,-5.350286663428e-07,-5.350286663428e-01,-1.272104502357e-08,-1.272104502357e+01
2.382522254170e-02,-5.350276176558e-07,-5.350276176558e-01,-1.275028163951e-08,-1.275028163951e+01
2.387986754753e-02,-5.350265642097e-07,-5.350265642097e-01,-1.277951819801e-08,-1.277951819801e+01
2.393451255336e-02,-5.350255059827e-07,-5.350255059827e-01,-1.280875469882e-08,-1.280875469882e+01
2.398915755919e-02,-5.350244429529e-07,-5.350244429529e-01,-1.283799114167e-08,-1.283799114167e+01
2.404380256502e-02,-5.350233750981e-07,-5.350233750981e-01,-1.286722752630e-08,-1.286722752630e+01
2.409844757085e-02,-5.350223023962e-07,-5.350223023962e-01,-1.289646385244e-08,-1.289646385244e+01
2.415309257668e-02,-5.350212248252e-07,-5.350212248252e-01,-1.292570011983e-08,-1.292570011983e+01
2.420773758251e-02,-5.350201423625e-07,-5.350201423625e-01,-1.295493632821e-08,-1.295493632821e+01
2.426238258834e-02,-5.350190549857e-07,-5.350190549857e-01,-1.298417247730e-08,-1.298417247730e+01
2.431702759417e-02,-5.350179626724e-07,-5.350179626724e-01,-1.301340856683e-08,-1.301340856683e+01
2.437167260000e-02,-5.350168653999e-07,-5.350168653999e-01,-1.304264459654e-08,-1.304264459654e+01
2.442631760583e-02,-5.350157631454e-07,-5.350157631454e-01,-1.307188056615e-08,-1.307188056615e+01
2.448096261166e-02,-5.350146558861e-07,-5.350146558861e-01,-1.310111647539e-08,-1.310111647539e+01
2.453560761749e-02,-5.350135435990e-07,-5.350135435990e-01,-1.313035232399e-08,-1.313035232399e+01
2.459025262332e-02,-5.350124262611e-07,-5.350124262611e-01,-1.315958811168e-08,-1.315958811168e+01
2.464489762914e-02,-5.350113038493e-07,-5.350113038493e-01,-1.318882383815e-08,-1.318882383815e+01
2.469954263497e-02,-5.350101763402e-07,-5.350101763402e-01,-1.321805950317e-08,-1.321805950317e+01
2.475418764080e-02,-5.350090437106e-07,-5.350090437106e-01,-1.324729510643e-08,-1.324729510643e+01
