time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
3.866061314433e-01,9.978457906215e-02,-4.151346170587e-02,8.356129401550e-07,-8.594513940331e-07,6.843501438935e-07,1.348131058376e-06,1.348131058376e+03,1.817457350559e-03,1.488099200406e-03
3.866663410884e-01,9.978207230095e-02,-4.175430028643e-02,8.355610668773e-07,-8.636372419787e-07,6.844312786988e-07,1.346945622618e-06,1.346945622618e+03,1.814262510289e-03,1.488208532688e-03
3.867265507336e-01,9.977955103894e-02,-4.199513886699e-02,8.355089410129e-07,-8.678416351020e-07,6.845123420809e-07,1.345758572238e-06,1.345758572238e+03,1.811066134752e-03,1.488317672564e-03
3.867867603787e-01,9.977701527613e-02,-4.223597744755e-02,8.354565614430e-07,-8.720646465260e-07,6.845933339421e-07,1.344569898135e-06,1.344569898135e+03,1.807868210972e-03,1.488426619940e-03
3.868469700239e-01,9.977446501251e-02,-4.247681602811e-02,8.354039270444e-07,-8.763063495273e-07,6.846742541846e-07,1.343379591172e-06,1.343379591172e+03,1.804668725978e-03,1.488535374724e-03
3.869071796690e-01,9.977190024809e-02,-4.271765460867e-02,8.353510366894e-07,-8.805668175359e-07,6.847551027096e-07,1.342187642178e-06,1.342187642178e+03,1.801467666815e-03,1.488643936820e-03
3.869673893141e-01,9.976932098286e-02,-4.295849318923e-02,8.352978892461e-07,-8.848461241334e-07,6.848358794181e-07,1.340994041947e-06,1.340994041947e+03,1.798265020536e-03,1.488752306134e-03
3.870275989593e-01,9.976672721683e-02,-4.319933176979e-02,8.352444835778e-07,-8.891443430525e-07,6.849165842104e-07,1.339798781237e-06,1.339798781237e+03,1.795060774205e-03,1.488860482569e-03
3.870878086044e-01,9.976411894999e-02,-4.344017035035e-02,8.351908185437e-07,-8.934615481756e-07,6.849972169862e-07,1.338601850776e-06,1.338601850776e+03,1.791854914901e-03,1.488968466030e-03
3.871480182496e-01,9.976149618235e-02,-4.368100893091e-02,8.351368929985e-07,-8.977978135341e-07,6.850777776447e-07,1.337403241252e-06,1.337403241252e+03,1.788647429711e-03,1.489076256418e-03
3.872082278947e-01,9.975885891390e-02,-4.392184751147e-02,8.350827057922e-07,-9.021532133071e-07,6.851582660845e-07,1.336202943321e-06,1.336202943321e+03,1.785438305741e-03,1.489183853634e-03
3.872684375398e-01,9.975620714464e-02,-4.416268609203e-02,8.350282557705e-07,-9.065278218202e-07,6.852386822037e-07,1.335000947605e-06,1.335000947605e+03,1.782227530106e-03,1.489291257581e-03
3.873286471850e-01,9.975354087458e-02,-4.440352467259e-02,8.349735417747e-07,-9.109217135446e-07,6.853190258998e-07,1.333797244688e-06,1.333797244688e+03,1.779015089938e-03,1.489398468159e-03
3.873888568301e-01,9.975086010372e-02,-4.464436325315e-02,8.349185626415e-07,-9.153349630958e-07,6.853992970696e-07,1.332591825122e-06,1.332591825122e+03,1.775800972383e-03,1.489505485265e-03
3.874490664753e-01,9.974816483204e-02,-4.488520183371e-02,8.348633172031e-07,-9.197676452326e-07,6.854794956096e-07,1.331384679423e-06,1.331384679423e+03,1.772585164602e-03,1.489612308801e-03
3.875092761204e-01,9.974545505957e-02,-4.512604041427e-02,8.348078042872e-07,-9.242198348557e-07,6.855596214156e-07,1.330175798071e-06,1.330175798071e+03,1.769367653774e-03,1.489718938662e-03
3.875694857655e-01,9.974273078628e-02,-4.536687899483e-02,8.347520227170e-07,-9.286916070066e-07,6.856396743826e-07,1.328965171512e-06,1.328965171512e+03,1.766148427093e-03,1.489825374746e-03
3.876296954107e-01,9.973999201220e-02,-4.560771757539e-02,8.346959713112e-07,-9.331830368664e-07,6.857196544055e-07,1.327752790157e-06,1.327752790157e+03,1.762927471770e-03,1.489931616950e-03
3.876899050558e-01,9.973723873730e-02,-4.584855615595e-02,8.346396488839e-07,-9.376941997546e-07,6.857995613782e-07,1.326538644381e-06,1.326538644381e+03,1.759704775037e-03,1.490037665169e-03
3.877501147010e-01,9.973447096160e-02,-4.608939473651e-02,8.345830542448e-07,-9.422251711275e-07,6.858793951942e-07,1.325322724525e-06,1.325322724525e+03,1.756480324141e-03,1.490143519297e-03
3.878103243461e-01,9.973168868510e-02,-4.633023331707e-02,8.345261861989e-07,-9.467760265773e-07,6.859591557463e-07,1.324105020892e-06,1.324105020892e+03,1.753254106351e-03,1.490249179229e-03
3.878705339912e-01,9.972889190779e-02,-4.657107189763e-02,8.344690435468e-07,-9.513468418307e-07,6.860388429270e-07,1.322885523752e-06,1.322885523752e+03,1.750026108953e-03,1.490354644859e-03
3.879307436364e-01,9.972608062967e-02,-4.681191047818e-02,8.344116250843e-07,-9.559376927475e-07,6.861184566280e-07,1.321664223339e-06,1.321664223339e+03,1.746796319255e-03,1.490459916077e-03
3.879909532815e-01,9.972325485075e-02,-4.705274905874e-02,8.343539296028e-07,-9.605486553190e-07,6.861979967402e-07,1.320441109852e-06,1.320441109852e+03,1.743564724587e-03,1.490564992777e-03
3.880511629267e-01,9.972041457103e-02,-4.729358763930e-02,8.342959558892e-07,-9.651798056671e-07,6.862774631544e-07,1.319216173453e-06,1.319216173453e+03,1.740331312300e-03,1.490669874849e-03
3.881113725718e-01,9.971755979049e-02,-4.753442621986e-02,8.342377027256e-07,-9.698312200425e-07,6.863568557604e-07,1.317989404270e-06,1.317989404270e+03,1.737096069767e-03,1.490774562184e-03
3.881715822169e-01,9.971469050916e-02,-4.777526480042e-02,8.341791688896e-07,-9.745029748236e-07,6.864361744476e-07,1.316760792393e-06,1.316760792393e+03,1.733858984385e-03,1.490879054670e-03
3.882317918621e-01,9.971180672701e-02,-4.801610338098e-02,8.341203531543e-07,-9.791951465146e-07,6.865154191047e-07,1.315530327880e-06,1.315530327880e+03,1.730620043573e-03,1.490983352196e-03
3.882920015072e-01,9.970890844407e-02,-4.825694196154e-02,8.340612542881e-07,-9.839078117445e-07,6.865945896199e-07,1.314298000750e-06,1.314298000750e+03,1.727379234776e-03,1.491087454651e-03
3.883522111524e-01,9.970599566031e-02,-4.849778054210e-02,8.340018710547e-07,-9.886410472654e-07,6.866736858808e-07,1.313063800988e-06,1.313063800988e+03,1.724136545465e-03,1.491191361921e-03
3.884124207975e-01,9.970306837575e-02,-4.873861912266e-02,8.339422022132e-07,-9.933949299507e-07,6.867527077742e-07,1.311827718542e-06,1.311827718542e+03,1.720891963135e-03,1.491295073893e-03
3.884726304426e-01,9.970012659039e-02,-4.897945770322e-02,8.338822465183e-07,-9.981695367942e-07,6.868316551866e-07,1.310589743325e-06,1.310589743325e+03,1.717645475308e-03,1.491398590453e-03
3.885328400878e-01,9.969717030422e-02,-4.922029628378e-02,8.338220027198e-07,-1.002964944908e-06,6.869105280037e-07,1.309349865213e-06,1.309349865213e+03,1.714397069534e-03,1.491501911484e-03
3.885930497329e-01,9.969419951724e-02,-4.946113486434e-02,8.337614695629e-07,-1.007781231520e-06,6.869893261105e-07,1.308108074048e-06,1.308108074048e+03,1.711146733389e-03,1.491605036873e-03
3.886532593781e-01,9.969121422946e-02,-4.970197344490e-02,8.337006457883e-07,-1.012618473976e-06,6.870680493917e-07,1.306864359634e-06,1.306864359634e+03,1.707894454481e-03,1.491707966501e-03
3.887134690232e-01,9.968821444087e-02,-4.994281202546e-02,8.336395301318e-07,-1.017476749733e-06,6.871466977310e-07,1.305618711740e-06,1.305618711740e+03,1.704640220445e-03,1.491810700252e-03
3.887736786683e-01,9.968520015148e-02,-5.018365060602e-02,8.335781213247e-07,-1.022356136361e-06,6.872252710118e-07,1.304371120098e-06,1.304371120098e+03,1.701384018946e-03,1.491913238007e-03
3.888338883135e-01,9.968217136128e-02,-5.042448918658e-02,8.335164180935e-07,-1.027256711539e-06,6.873037691167e-07,1.303121574405e-06,1.303121574405e+03,1.698125837680e-03,1.492015579648e-03
3.888940979586e-01,9.967912807028e-02,-5.066532776714e-02,8.334544191603e-07,-1.032178553056e-06,6.873821919278e-07,1.301870064322e-06,1.301870064322e+03,1.694865664377e-03,1.492117725056e-03
3.889543076038e-01,9.967607027847e-02,-5.090616634770e-02,8.333921232422e-07,-1.037121738807e-06,6.874605393265e-07,1.300616579471e-06,1.300616579471e+03,1.691603486796e-03,1.492219674109e-03
3.890145172489e-01,9.967299798586e-02,-5.114700492826e-02,8.333295290517e-07,-1.042086346792e-06,6.875388111935e-07,1.299361109443e-06,1.299361109443e+03,1.688339292732e-03,1.492321426686e-03
3.890747268940e-01,9.966991119244e-02,-5.138784350882e-02,8.332666352966e-07,-1.047072455115e-06,6.876170074090e-07,1.298103643786e-06,1.298103643786e+03,1.685073070011e-03,1.492422982667e-03
3.891349365392e-01,9.966680989821e-02,-5.162868208938e-02,8.332034406801e-07,-1.052080141980e-06,6.876951278526e-07,1.296844172018e-06,1.296844172018e+03,1.681804806497e-03,1.492524341928e-03
3.891951461843e-01,9.966369410318e-02,-5.186952066994e-02,8.331399439006e-07,-1.057109485691e-06,6.877731724031e-07,1.295582683617e-06,1.295582683617e+03,1.678534490087e-03,1.492625504346e-03
3.892553558295e-01,9.966056380735e-02,-5.211035925050e-02,8.330761436518e-07,-1.062160564651e-06,6.878511409388e-07,1.294319168025e-06,1.294319168025e+03,1.675262108716e-03,1.492726469798e-03
3.893155654746e-01,9.965741901071e-02,-5.235119783106e-02,8.330120386226e-07,-1.067233457356e-06,6.879290333374e-07,1.293053614648e-06,1.293053614648e+03,1.671987650354e-03,1.492827238158e-03
3.893757751197e-01,9.965425971326e-02,-5.259203641162e-02,8.329476274972e-07,-1.072328242398e-06,6.880068494757e-07,1.291786012856e-06,1.291786012856e+03,1.668711103011e-03,1.492927809301e-03
3.894359847649e-01,9.965108591501e-02,-5.283287499217e-02,8.328829089552e-07,-1.077444998460e-06,6.880845892302e-07,1.290516351983e-06,1.290516351983e+03,1.665432454735e-03,1.493028183101e-03
3.894961944100e-01,9.964789761595e-02,-5.307371357273e-02,8.328178816714e-07,-1.082583804316e-06,6.881622524766e-07,1.289244621324e-06,1.289244621324e+03,1.662151693613e-03,1.493128359432e-03
3.895564040552e-01,9.964469481609e-02,-5.331455215329e-02,8.327525443157e-07,-1.087744738826e-06,6.882398390899e-07,1.287970810140e-06,1.287970810140e+03,1.658868807773e-03,1.493228338165e-03
3.896166137003e-01,9.964147751542e-02,-5.355539073385e-02,8.326868955534e-07,-1.092927880937e-06,6.883173489445e-07,1.286694907654e-06,1.286694907654e+03,1.655583785384e-03,1.493328119172e-03
3.896768233454e-01,9.963824571394e-02,-5.379622931441e-02,8.326209340450e-07,-1.098133309679e-06,6.883947819142e-07,1.285416903054e-06,1.285416903054e+03,1.652296614657e-03,1.493427702324e-03
3.897370329906e-01,9.963499941166e-02,-5.403706789497e-02,8.325546584463e-07,-1.103361104165e-06,6.884721378721e-07,1.284136785489e-06,1.284136785489e+03,1.649007283846e-03,1.493527087493e-03
3.897972426357e-01,9.963173860858e-02,-5.427790647553e-02,8.324880674082e-07,-1.108611343585e-06,6.885494166906e-07,1.282854544073e-06,1.282854544073e+03,1.645715781250e-03,1.493626274546e-03
3.898574522809e-01,9.962846330469e-02,-5.451874505609e-02,8.324211595770e-07,-1.113884107208e-06,6.886266182415e-07,1.281570167884e-06,1.281570167884e+03,1.642422095210e-03,1.493725263353e-03
3.899176619260e-01,9.962517349999e-02,-5.475958363665e-02,8.323539335941e-07,-1.119179474380e-06,6.887037423960e-07,1.280283645961e-06,1.280283645961e+03,1.639126214114e-03,1.493824053783e-03
3.899778715711e-01,9.962186919449e-02,-5.500042221721e-02,8.322863880961e-07,-1.124497524516e-06,6.887807890246e-07,1.278994967308e-06,1.278994967308e+03,1.635828126398e-03,1.493922645702e-03
3.900380812163e-01,9.961855038818e-02,-5.524126079777e-02,8.322185217150e-07,-1.129838337104e-06,6.888577579970e-07,1.277704120891e-06,1.277704120891e+03,1.632527820543e-03,1.494021038978e-03
3.900982908614e-01,9.961521708107e-02,-5.548209937833e-02,8.321503330778e-07,-1.135201991701e-06,6.889346491824e-07,1.276411095642e-06,1.276411095642e+03,1.629225285078e-03,1.494119233477e-03
3.901585005066e-01,9.961186927315e-02,-5.572293795889e-02,8.320818208068e-07,-1.140588567927e-06,6.890114624493e-07,1.275115880453e-06,1.275115880453e+03,1.625920508584e-03,1.494217229063e-03
3.902187101517e-01,9.960850696443e-02,-5.596377653945e-02,8.320129835195e-07,-1.145998145471e-06,6.890881976655e-07,1.273818464181e-06,1.273818464181e+03,1.622613479690e-03,1.494315025602e-03
3.902789197968e-01,9.960513015490e-02,-5.620461512001e-02,8.319438198286e-07,-1.151430804078e-06,6.891648546981e-07,1.272518835646e-06,1.272518835646e+03,1.619304187075e-03,1.494412622959e-03
