time_s,short_circuit_current_A,integrated_transferred_charge_C,short_circuit_current_uA,integrated_transferred_charge_nC
3.484712021753e-01,-1.294433476216e-07,6.478131401790e-07,-1.294433476216e-01,6.478131401790e+02
3.485258471811e-01,-1.300622088791e-07,6.478060498377e-07,-1.300622088791e-01,6.478060498377e+02
3.485804921869e-01,-1.306837529863e-07,6.477989256054e-07,-1.306837529863e-01,6.477989256054e+02
3.486351371928e-01,-1.313079924553e-07,6.477917673351e-07,-1.313079924553e-01,6.477917673351e+02
3.486897821986e-01,-1.319349398497e-07,6.477845748794e-07,-1.319349398497e-01,6.477845748794e+02
3.487444272044e-01,-1.325646077842e-07,6.477773480897e-07,-1.325646077842e-01,6.477773480897e+02
3.487990722103e-01,-1.331970089253e-07,6.477700868172e-07,-1.331970089253e-01,6.477700868172e+02
3.488537172161e-01,-1.338321559912e-07,6.477627909120e-07,-1.338321559912e-01,6.477627909120e+02
3.489083622219e-01,-1.344700617522e-07,6.477554602239e-07,-1.344700617522e-01,6.477554602239e+02
3.489630072278e-01,-1.351107390309e-07,6.477480946017e-07,-1.351107390309e-01,6.477480946017e+02
3.490176522336e-01,-1.357542007021e-07,6.477406938936e-07,-1.357542007021e-01,6.477406938936e+02
3.490722972394e-01,-1.364004596938e-07,6.477332579471e-07,-1.364004596938e-01,6.477332579471e+02
3.491269422452e-01,-1.370495289863e-07,6.477257866090e-07,-1.370495289863e-01,6.477257866090e+02
3.491815872511e-01,-1.377014216135e-07,6.477182797253e-07,-1.377014216135e-01,6.477182797253e+02
3.492362322569e-01,-1.383561506624e-07,6.477107371415e-07,-1.383561506624e-01,6.477107371415e+02
3.492908772627e-01,-1.390137292736e-07,6.477031587021e-07,-1.390137292736e-01,6.477031587021e+02
3.493455222686e-01,-1.396741706415e-07,6.476955442512e-07,-1.396741706415e-01,6.476955442512e+02
3.494001672744e-01,-1.403374880144e-07,6.476878936318e-07,-1.403374880144e-01,6.476878936318e+02
3.494548122802e-01,-1.410036946951e-07,6.476802066865e-07,-1.410036946951e-01,6.476802066865e+02
3.495094572861e-01,-1.416728040404e-07,6.476724832571e-07,-1.416728040404e-01,6.476724832571e+02
3.495641022919e-01,-1.423448294621e-07,6.476647231844e-07,-1.423448294621e-01,6.476647231844e+02
3.496187472977e-01,-1.430197844268e-07,6.476569263090e-07,-1.430197844268e-01,6.476569263090e+02
3.496733923035e-01,-1.436976824562e-07,6.476490924701e-07,-1.436976824562e-01,6.476490924701e+02
3.497280373094e-01,-1.443785371272e-07,6.476412215068e-07,-1.443785371272e-01,6.476412215068e+02
3.497826823152e-01,-1.450623620725e-07,6.476333132570e-07,-1.450623620725e-01,6.476333132570e+02
3.498373273210e-01,-1.457491709803e-07,6.476253675580e-07,-1.457491709803e-01,6.476253675580e+02
3.498919723269e-01,-1.464389775950e-07,6.476173842465e-07,-1.464389775950e-01,6.476173842465e+02
3.499466173327e-01,-1.471317957172e-07,6.476093631582e-07,-1.471317957172e-01,6.476093631582e+02
3.500012623385e-01,-1.478276392040e-07,6.476013041281e-07,-1.478276392040e-01,6.476013041281e+02
3.500559073443e-01,-1.485265219689e-07,6.475932069907e-07,-1.485265219689e-01,6.475932069907e+02
3.501105523502e-01,-1.492284579827e-07,6.475850715794e-07,-1.492284579827e-01,6.475850715794e+02
3.501651973560e-01,-1.499334612731e-07,6.475768977270e-07,-1.499334612731e-01,6.475768977270e+02
3.502198423618e-01,-1.506415459253e-07,6.475686852655e-07,-1.506415459253e-01,6.475686852655e+02
3.502744873677e-01,-1.513527260819e-07,6.475604340261e-07,-1.513527260819e-01,6.475604340261e+02
3.503291323735e-01,-1.520670159436e-07,6.475521438393e-07,-1.520670159436e-01,6.475521438393e+02
3.503837773793e-01,-1.527844297689e-07,6.475438145348e-07,-1.527844297689e-01,6.475438145348e+02
3.504384223852e-01,-1.535049818748e-07,6.475354459415e-07,-1.535049818748e-01,6.475354459415e+02
3.504930673910e-01,-1.542286866366e-07,6.475270378874e-07,-1.542286866366e-01,6.475270378874e+02
3.505477123968e-01,-1.549555584887e-07,6.475185902000e-07,-1.549555584887e-01,6.475185902000e+02
3.506023574026e-01,-1.556856119242e-07,6.475101027057e-07,-1.556856119242e-01,6.475101027057e+02
3.506570024085e-01,-1.564188614954e-07,6.475015752303e-07,-1.564188614954e-01,6.475015752303e+02
3.507116474143e-01,-1.571553218143e-07,6.474930075988e-07,-1.571553218143e-01,6.474930075988e+02
3.507662924201e-01,-1.578950075523e-07,6.474843996352e-07,-1.578950075523e-01,6.474843996352e+02
3.508209374260e-01,-1.586379334411e-07,6.474757511630e-07,-1.586379334411e-01,6.474757511630e+02
3.508755824318e-01,-1.593841142722e-07,6.474670620047e-07,-1.593841142722e-01,6.474670620047e+02
3.509302274376e-01,-1.601335648977e-07,6.474583319820e-07,-1.601335648977e-01,6.474583319820e+02
3.509848724434e-01,-1.608863002303e-07,6.474495609158e-07,-1.608863002303e-01,6.474495609158e+02
3.510395174493e-01,-1.616423352436e-07,6.474407486262e-07,-1.616423352436e-01,6.474407486262e+02
3.510941624551e-01,-1.624016849722e-07,6.474318949325e-07,-1.624016849722e-01,6.474318949325e+02
3.511488074609e-01,-1.631643645123e-07,6.474229996532e-07,-1.631643645123e-01,6.474229996532e+02
3.512034524668e-01,-1.639303890215e-07,6.474140626058e-07,-1.639303890215e-01,6.474140626058e+02
3.512580974726e-01,-1.646997737192e-07,6.474050836072e-07,-1.646997737192e-01,6.474050836072e+02
3.513127424784e-01,-1.654725338870e-07,6.473960624734e-07,-1.654725338870e-01,6.473960624734e+02
3.513673874843e-01,-1.662486848688e-07,6.473869990194e-07,-1.662486848688e-01,6.473869990194e+02
3.514220324901e-01,-1.670282420711e-07,6.473778930596e-07,-1.670282420711e-01,6.473778930596e+02
3.514766774959e-01,-1.678112209631e-07,6.473687444074e-07,-1.678112209631e-01,6.473687444074e+02
3.515313225017e-01,-1.685976370771e-07,6.473595528754e-07,-1.685976370771e-01,6.473595528754e+02
3.515859675076e-01,-1.693875060087e-07,6.473503182753e-07,-1.693875060087e-01,6.473503182753e+02
3.516406125134e-01,-1.701808434171e-07,6.473410404181e-07,-1.701808434171e-01,6.473410404181e+02
3.516952575192e-01,-1.709776650252e-07,6.473317191138e-07,-1.709776650252e-01,6.473317191138e+02
3.517499025251e-01,-1.717779866198e-07,6.473223541715e-07,-1.717779866198e-01,6.473223541715e+02
3.518045475309e-01,-1.725818240524e-07,6.473129453996e-07,-1.725818240524e-01,6.473129453996e+02
3.518591925367e-01,-1.733891932385e-07,6.473034926054e-07,-1.733891932385e-01,6.473034926054e+02
3.519138375426e-01,-1.742001101587e-07,6.472939955957e-07,-1.742001101587e-01,6.472939955957e+02
3.519684825484e-01,-1.750145908586e-07,6.472844541760e-07,-1.750145908586e-01,6.472844541760e+02
3.520231275542e-01,-1.758326514490e-07,6.472748681512e-07,-1.758326514490e-01,6.472748681512e+02
3.520777725600e-01,-1.766543081062e-07,6.472652373252e-07,-1.766543081062e-01,6.472652373252e+02
3.521324175659e-01,-1.774795770722e-07,6.472555615011e-07,-1.774795770722e-01,6.472555615011e+02
3.521870625717e-01,-1.783084746553e-07,6.472458404810e-07,-1.783084746553e-01,6.472458404810e+02
3.522417075775e-01,-1.791410172297e-07,6.472360740663e-07,-1.791410172297e-01,6.472360740663e+02
3.522963525834e-01,-1.799772212364e-07,6.472262620571e-07,-1.799772212364e-01,6.472262620571e+02
3.523509975892e-01,-1.808171031831e-07,6.472164042531e-07,-1.808171031831e-01,6.472164042531e+02
3.524056425950e-01,-1.816606796444e-07,6.472065004529e-07,-1.816606796444e-01,6.472065004529e+02
3.524602876008e-01,-1.825079672624e-07,6.471965504540e-07,-1.825079672624e-01,6.471965504540e+02
3.525149326067e-01,-1.833589827464e-07,6.471865540531e-07,-1.833589827464e-01,6.471865540531e+02
3.525695776125e-01,-1.842137428740e-07,6.471765110463e-07,-1.842137428740e-01,6.471765110463e+02
3.526242226183e-01,-1.850722644902e-07,6.471664212283e-07,-1.850722644902e-01,6.471664212283e+02
3.526788676242e-01,-1.859345645090e-07,6.471562843931e-07,-1.859345645090e-01,6.471562843931e+02
3.527335126300e-01,-1.868006599123e-07,6.471461003338e-07,-1.868006599123e-01,6.471461003338e+02
3.527881576358e-01,-1.876705677512e-07,6.471358688426e-07,-1.876705677512e-01,6.471358688426e+02
3.528428026417e-01,-1.885443051458e-07,6.471255897107e-07,-1.885443051458e-01,6.471255897107e+02
3.528974476475e-01,-1.894218892854e-07,6.471152627282e-07,-1.894218892854e-01,6.471152627282e+02
3.529520926533e-01,-1.903033374291e-07,6.471048876846e-07,-1.903033374291e-01,6.471048876846e+02
3.530067376591e-01,-1.911886669057e-07,6.470944643682e-07,-1.911886669057e-01,6.470944643682e+02
3.530613826650e-01,-1.920778951141e-07,6.470839925664e-07,-1.920778951141e-01,6.470839925664e+02
3.531160276708e-01,-1.929710395236e-07,6.470734720658e-07,-1.929710395236e-01,6.470734720658e+02
3.531706726766e-01,-1.938681176741e-07,6.470629026518e-07,-1.938681176741e-01,6.470629026518e+02
3.532253176825e-01,-1.947691471763e-07,6.470522841090e-07,-1.947691471763e-01,6.470522841090e+02
3.532799626883e-01,-1.956741457123e-07,6.470416162210e-07,-1.956741457123e-01,6.470416162210e+02
3.533346076941e-01,-1.965831310354e-07,6.470308987704e-07,-1.965831310354e-01,6.470308987704e+02
3.533892527000e-01,-1.974961209705e-07,6.470201315389e-07,-1.974961209705e-01,6.470201315389e+02
3.534438977058e-01,-1.984131334146e-07,6.470093143071e-07,-1.984131334146e-01,6.470093143071e+02
3.534985427116e-01,-1.993341863370e-07,6.469984468548e-07,-1.993341863370e-01,6.469984468548e+02
3.535531877174e-01,-2.002592977791e-07,6.469875289607e-07,-2.002592977791e-01,6.469875289607e+02
3.536078327233e-01,-2.011884858553e-07,6.469765604025e-07,-2.011884858553e-01,6.469765604025e+02
3.536624777291e-01,-2.021217687529e-07,6.469655409569e-07,-2.021217687529e-01,6.469655409569e+02
3.537171227349e-01,-2.030591647325e-07,6.469544703996e-07,-2.030591647325e-01,6.469544703996e+02
3.537717677408e-01,-2.040006921282e-07,6.469433485055e-07,-2.040006921282e-01,6.469433485055e+02
3.538264127466e-01,-2.049463693478e-07,6.469321750482e-07,-2.049463693478e-01,6.469321750482e+02
3.538810577524e-01,-2.058962148734e-07,6.469209498005e-07,-2.058962148734e-01,6.469209498005e+02
3.539357027582e-01,-2.068502472610e-07,6.469096725341e-07,-2.068502472610e-01,6.469096725341e+02
3.539903477641e-01,-2.078084851417e-07,6.468983430197e-07,-2.078084851417e-01,6.468983430197e+02
3.540449927699e-01,-2.087709472211e-07,6.468869610269e-07,-2.087709472211e-01,6.468869610269e+02
3.540996377757e-01,-2.097376522801e-07,6.468755263245e-07,-2.097376522801e-01,6.468755263245e+02
3.541542827816e-01,-2.107086191748e-07,6.468640386800e-07,-2.107086191748e-01,6.468640386800e+02
3.542089277874e-01,-2.116838668371e-07,6.468524978601e-07,-2.116838668371e-01,6.468524978601e+02
3.542635727932e-01,-2.126634142750e-07,6.468409036303e-07,-2.126634142750e-01,6.468409036303e+02
3.543182177991e-01,-2.136472805725e-07,6.468292557550e-07,-2.136472805725e-01,6.468292557550e+02
3.543728628049e-01,-2.146354848900e-07,6.468175539979e-07,-2.146354848900e-01,6.468175539979e+02
3.544275078107e-01,-2.156280464649e-07,6.468057981214e-07,-2.156280464649e-01,6.468057981214e+02
3.544821528165e-01,-2.166249846114e-07,6.467939878867e-07,-2.166249846114e-01,6.467939878867e+02
3.545367978224e-01,-2.176263187212e-07,6.467821230542e-07,-2.176263187212e-01,6.467821230542e+02
3.545914428282e-01,-2.186320682634e-07,6.467702033831e-07,-2.186320682634e-01,6.467702033831e+02
3.546460878340e-01,-2.196422527851e-07,6.467582286317e-07,-2.196422527851e-01,6.467582286317e+02
3.547007328399e-01,-2.206568919112e-07,6.467461985570e-07,-2.206568919112e-01,6.467461985570e+02
3.547553778457e-01,-2.216760053455e-07,6.467341129152e-07,-2.216760053455e-01,6.467341129152e+02
3.548100228515e-01,-2.226996128700e-07,6.467219714610e-07,-2.226996128700e-01,6.467219714610e+02
3.548646678574e-01,-2.237277343458e-07,6.467097739485e-07,-2.237277343458e-01,6.467097739485e+02
3.549193128632e-01,-2.247603897133e-07,6.466975201305e-07,-2.247603897133e-01,6.466975201305e+02
3.549739578690e-01,-2.257975989924e-07,6.466852097585e-07,-2.257975989924e-01,6.466852097585e+02
3.550286028748e-01,-2.268393822826e-07,6.466728425833e-07,-2.268393822826e-01,6.466728425833e+02
3.550832478807e-01,-2.278857597636e-07,6.466604183542e-07,-2.278857597636e-01,6.466604183542e+02
3.551378928865e-01,-2.289367516953e-07,6.466479368198e-07,-2.289367516953e-01,6.466479368198e+02
3.551925378923e-01,-2.299923784183e-07,6.466353977273e-07,-2.299923784183e-01,6.466353977273e+02
3.552471828982e-01,-2.310526603541e-07,6.466228008229e-07,-2.310526603541e-01,6.466228008229e+02
3.553018279040e-01,-2.321176180052e-07,6.466101458516e-07,-2.321176180052e-01,6.466101458516e+02
3.553564729098e-01,-2.331872719557e-07,6.465974325574e-07,-2.331872719557e-01,6.465974325574e+02
3.554111179156e-01,-2.342616428713e-07,6.465846606831e-07,-2.342616428713e-01,6.465846606831e+02
3.554657629215e-01,-2.353407514998e-07,6.465718299703e-07,-2.353407514998e-01,6.465718299703e+02
3.555204079273e-01,-2.364246186712e-07,6.465589401596e-07,-2.364246186712e-01,6.465589401596e+02
3.555750529331e-01,-2.375132652981e-07,6.465459909904e-07,-2.375132652981e-01,6.465459909904e+02
3.556296979390e-01,-2.386067123758e-07,6.465329822009e-07,-2.386067123758e-01,6.465329822009e+02
3.556843429448e-01,-2.397049809829e-07,6.465199135283e-07,-2.397049809829e-01,6.465199135283e+02
3.557389879506e-01,-2.408080922812e-07,6.465067847084e-07,-2.408080922812e-01,6.465067847084e+02
3.557936329565e-01,-2.419160675165e-07,6.464935954762e-07,-2.419160675165e-01,6.464935954762e+02
3.558482779623e-01,-2.430289280182e-07,6.464803455651e-07,-2.430289280182e-01,6.464803455651e+02
3.559029229681e-01,-2.441466952001e-07,6.464670347077e-07,-2.441466952001e-01,6.464670347077e+02
3.559575679739e-01,-2.452693905605e-07,6.464536626353e-07,-2.452693905605e-01,6.464536626353e+02
3.560122129798e-01,-2.463970356825e-07,6.464402290779e-07,-2.463970356825e-01,6.464402290779e+02
3.560668579856e-01,-2.475296522344e-07,6.464267337646e-07,-2.475296522344e-01,6.464267337646e+02
3.561215029914e-01,-2.486672619697e-07,6.464131764229e-07,-2.486672619697e-01,6.464131764229e+02
3.561761479973e-01,-2.498098867276e-07,6.463995567796e-07,-2.498098867276e-01,6.463995567796e+02
3.562307930031e-01,-2.509575484334e-07,6.463858745599e-07,-2.509575484334e-01,6.463858745599e+02
3.562854380089e-01,-2.521102690983e-07,6.463721294880e-07,-2.521102690983e-01,6.463721294880e+02
3.563400830147e-01,-2.532680708203e-07,6.463583212868e-07,-2.532680708203e-01,6.463583212868e+02
3.563947280206e-01,-2.544309757841e-07,6.463444496781e-07,-2.544309757841e-01,6.463444496781e+02
3.564493730264e-01,-2.555990062614e-07,6.463305143824e-07,-2.555990062614e-01,6.463305143824e+02
3.565040180322e-01,-2.567721846114e-07,6.463165151191e-07,-2.567721846114e-01,6.463165151191e+02
3.565586630381e-01,-2.579505332808e-07,6.463024516061e-07,-2.579505332808e-01,6.463024516061e+02
3.566133080439e-01,-2.591340748043e-07,6.462883235604e-07,-2.591340748043e-01,6.462883235604e+02
3.566679530497e-01,-2.603228318048e-07,6.462741306976e-07,-2.603228318048e-01,6.462741306976e+02
3.567225980556e-01,-2.615168269938e-07,6.462598727320e-07,-2.615168269938e-01,6.462598727320e+02
3.567772430614e-01,-2.627160831715e-07,6.462455493768e-07,-2.627160831715e-01,6.462455493768e+02
3.568318880672e-01,-2.639206232271e-07,6.462311603438e-07,-2.639206232271e-01,6.462311603438e+02
3.568865330730e-01,-2.651304701392e-07,6.462167053438e-07,-2.651304701392e-01,6.462167053438e+02
3.569411780789e-01,-2.663456469763e-07,6.462021840860e-07,-2.663456469763e-01,6.462021840860e+02
3.569958230847e-01,-2.675661768964e-07,6.461875962787e-07,-2.675661768964e-01,6.461875962787e+02
3.570504680905e-01,-2.687920831480e-07,6.461729416285e-07,-2.687920831480e-01,6.461729416285e+02
3.571051130964e-01,-2.700233890701e-07,6.461582198412e-07,-2.700233890701e-01,6.461582198412e+02
3.571597581022e-01,-2.712601180924e-07,6.461434306210e-07,-2.712601180924e-01,6.461434306210e+02
3.572144031080e-01,-2.725022937357e-07,6.461285736709e-07,-2.725022937357e-01,6.461285736709e+02
3.572690481139e-01,-2.737499396123e-07,6.461136486927e-07,-2.737499396123e-01,6.461136486927e+02
3.573236931197e-01,-2.750030794259e-07,6.460986553867e-07,-2.750030794259e-01,6.460986553867e+02
3.573783381255e-01,-2.762617369724e-07,6.460835934522e-07,-2.762617369724e-01,6.460835934522e+02
3.574329831313e-01,-2.775259361398e-07,6.460684625869e-07,-2.775259361398e-01,6.460684625869e+02
3.574876281372e-01,-2.787957009086e-07,6.460532624873e-07,-2.787957009086e-01,6.460532624873e+02
3.575422731430e-01,-2.800710553522e-07,6.460379928487e-07,-2.800710553522e-01,6.460379928487e+02
3.575969181488e-01,-2.813520236370e-07,6.460226533650e-07,-2.813520236370e-01,6.460226533650e+02
3.576515631547e-01,-2.826386300228e-07,6.460072437287e-07,-2.826386300228e-01,6.460072437287e+02
3.577062081605e-01,-2.839308988632e-07,6.459917636311e-07,-2.839308988632e-01,6.459917636311e+02
3.577608531663e-01,-2.852288546056e-07,6.459762127621e-07,-2.852288546056e-01,6.459762127621e+02
3.578154981721e-01,-2.865325217916e-07,6.459605908103e-07,-2.865325217916e-01,6.459605908103e+02
3.578701431780e-01,-2.878419250576e-07,6.459448974627e-07,-2.878419250576e-01,6.459448974627e+02
3.579247881838e-01,-2.891570891345e-07,6.459291324055e-07,-2.891570891345e-01,6.459291324055e+02
3.579794331896e-01,-2.904780388486e-07,6.459132953230e-07,-2.904780388486e-01,6.459132953230e+02
3.580340781955e-01,-2.918047991213e-07,6.458973858985e-07,-2.918047991213e-01,6.458973858985e+02
3.580887232013e-01,-2.931373949700e-07,6.458814038137e-07,-2.931373949700e-01,6.458814038137e+02
3.581433682071e-01,-2.944758515077e-07,6.458653487491e-07,-2.944758515077e-01,6.458653487491e+02
3.581980132130e-01,-2.958201939441e-07,6.458492203836e-07,-2.958201939441e-01,6.458492203836e+02
3.582526582188e-01,-2.971704475852e-07,6.458330183951e-07,-2.971704475852e-01,6.458330183951e+02
3.583073032246e-01,-2.985266378337e-07,6.458167424597e-07,-2.985266378337e-01,6.458167424597e+02
3.583619482304e-01,-2.998887901897e-07,6.458003922525e-07,-2.998887901897e-01,6.458003922525e+02
3.584165932363e-01,-3.012569302506e-07,6.457839674468e-07,-3.012569302506e-01,6.457839674468e+02
3.584712382421e-01,-3.026310837114e-07,6.457674677147e-07,-3.026310837114e-01,6.457674677147e+02
3.585258832479e-01,-3.040112763652e-07,6.457508927271e-07,-3.040112763652e-01,6.457508927271e+02
3.585805282538e-01,-3.053975341034e-07,6.457342421531e-07,-3.053975341034e-01,6.457342421531e+02
3.586351732596e-01,-3.067898829158e-07,6.457175156606e-07,-3.067898829158e-01,6.457175156606e+02
3.586898182654e-01,-3.081883488913e-07,6.457007129161e-07,-3.081883488913e-01,6.457007129161e+02
3.587444632713e-01,-3.095929582176e-07,6.456838335845e-07,-3.095929582176e-01,6.456838335845e+02
3.587991082771e-01,-3.110037371822e-07,6.456668773295e-07,-3.110037371822e-01,6.456668773295e+02
3.588537532829e-01,-3.124207121719e-07,6.456498438132e-07,-3.124207121719e-01,6.456498438132e+02
3.589083982887e-01,-3.138439096737e-07,6.456327326962e-07,-3.138439096737e-01,6.456327326962e+02
3.589630432946e-01,-3.152733562750e-07,6.456155436379e-07,-3.152733562750e-01,6.456155436379e+02
3.590176883004e-01,-3.167090786635e-07,6.455982762959e-07,-3.167090786635e-01,6.455982762959e+02
3.590723333062e-01,-3.181511036280e-07,6.455809303268e-07,-3.181511036280e-01,6.455809303268e+02
3.591269783121e-01,-3.195994580581e-07,6.455635053852e-07,-3.195994580581e-01,6.455635053852e+02
3.591816233179e-01,-3.210541689452e-07,6.455460011246e-07,-3.210541689452e-01,6.455460011246e+02
3.592362683237e-01,-3.225152633821e-07,6.455284171969e-07,-3.225152633821e-01,6.455284171969e+02
3.592909133295e-01,-3.239827685637e-07,6.455107532526e-07,-3.239827685637e-01,6.455107532526e+02
3.593455583354e-01,-3.254567117872e-07,6.454930089404e-07,-3.254567117872e-01,6.454930089404e+02
3.594002033412e-01,-3.269371204523e-07,6.454751839081e-07,-3.269371204523e-01,6.454751839081e+02
3.594548483470e-01,-3.284240220615e-07,6.454572778014e-07,-3.284240220615e-01,6.454572778014e+02
3.595094933529e-01,-3.299174442204e-07,6.454392902647e-07,-3.299174442204e-01,6.454392902647e+02
3.595641383587e-01,-3.314174146383e-07,6.454212209411e-07,-3.314174146383e-01,6.454212209411e+02
3.596187833645e-01,-3.329239611277e-07,6.454030694719e-07,-3.329239611277e-01,6.454030694719e+02
3.596734283704e-01,-3.344371116053e-07,6.453848354971e-07,-3.344371116053e-01,6.453848354971e+02
3.597280733762e-01,-3.359568940921e-07,6.453665186549e-07,-3.359568940921e-01,6.453665186549e+02
3.597827183820e-01,-3.374833367136e-07,6.453481185822e-07,-3.374833367136e-01,6.453481185822e+02
3.598373633878e-01,-3.390164677000e-07,6.453296349144e-07,-3.390164677000e-01,6.453296349144e+02
3.598920083937e-01,-3.405563153866e-07,6.453110672850e-07,-3.405563153866e-01,6.453110672850e+02
3.599466533995e-01,-3.421029082142e-07,6.452924153264e-07,-3.421029082142e-01,6.452924153264e+02
3.600012984053e-01,-3.436562747290e-07,6.452736786691e-07,-3.436562747290e-01,6.452736786691e+02
3.600559434112e-01,-3.452164435833e-07,6.452548569422e-07,-3.452164435833e-01,6.452548569422e+02
3.601105884170e-01,-3.467834435356e-07,6.452359497733e-07,-3.467834435356e-01,6.452359497733e+02
3.601652334228e-01,-3.483573034508e-07,6.452169567882e-07,-3.483573034508e-01,6.452169567882e+02
3.602198784287e-01,-3.499380523005e-07,6.451978776113e-07,-3.499380523005e-01,6.451978776113e+02
3.602745234345e-01,-3.515257191634e-07,6.451787118654e-07,-3.515257191634e-01,6.451787118654e+02
3.603291684403e-01,-3.531203332255e-07,6.451594591716e-07,-3.531203332255e-01,6.451594591716e+02
3.603838134461e-01,-3.547219237804e-07,6.451401191495e-07,-3.547219237804e-01,6.451401191495e+02
3.604384584520e-01,-3.563305202295e-07,6.451206914170e-07,-3.563305202295e-01,6.451206914170e+02
3.604931034578e-01,-3.579461520822e-07,6.451011755905e-07,-3.579461520822e-01,6.451011755905e+02
3.605477484636e-01,-3.595688489565e-07,6.450815712848e-07,-3.595688489565e-01,6.450815712848e+02
3.606023934695e-01,-3.611986405790e-07,6.450618781130e-07,-3.611986405790e-01,6.450618781130e+02
3.606570384753e-01,-3.628355567851e-07,6.450420956865e-07,-3.628355567851e-01,6.450420956865e+02
3.607116834811e-01,-3.644796275196e-07,6.450222236153e-07,-3.644796275196e-01,6.450222236153e+02
3.607663284869e-01,-3.661308828367e-07,6.450022615075e-07,-3.661308828367e-01,6.450022615075e+02
