time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
6.345494501294e-01,6.706228643005e-03,-2.316243276170e-01,8.158391396661e-11,-6.920600697280e-09,1.512177394814e-07,-1.347002372031e-06,-1.347002372031e+03,1.814415390256e-03,8.926479406621e-04
6.346096597746e-01,6.692289874836e-03,-2.313834890365e-01,8.116828028884e-11,-6.885615127833e-09,1.511366585898e-07,-1.346283442180e-06,-1.346283442180e+03,1.812479106688e-03,8.927571276774e-04
6.346698694197e-01,6.678365607473e-03,-2.311426504559e-01,8.075474775767e-11,-6.850806344419e-09,1.510556209737e-07,-1.345564879296e-06,-1.345564879296e+03,1.810544844395e-03,8.928661981706e-04
6.347300790648e-01,6.664455840915e-03,-2.309018118753e-01,8.034330575575e-11,-6.816173454481e-09,1.509746266110e-07,-1.344846683276e-06,-1.344846683276e+03,1.808612601520e-03,8.929751522634e-04
6.347902887100e-01,6.650560575162e-03,-2.306609732948e-01,7.993394371935e-11,-6.781715569963e-09,1.508936754796e-07,-1.344128854018e-06,-1.344128854018e+03,1.806682376204e-03,8.930839900773e-04
6.348504983551e-01,6.636679810215e-03,-2.304201347142e-01,7.952665113803e-11,-6.747431807284e-09,1.508127675573e-07,-1.343411391418e-06,-1.343411391418e+03,1.804754166593e-03,8.931927117336e-04
6.349107080003e-01,6.622813546074e-03,-2.301792961337e-01,7.912141755446e-11,-6.713321287317e-09,1.507319028222e-07,-1.342694295374e-06,-1.342694295374e+03,1.802827970829e-03,8.933013173537e-04
6.349709176454e-01,6.608961782738e-03,-2.299384575531e-01,7.871823256409e-11,-6.679383135367e-09,1.506510812522e-07,-1.341977565780e-06,-1.341977565780e+03,1.800903787056e-03,8.934098070589e-04
6.350311272905e-01,6.595124520207e-03,-2.296976189725e-01,7.831708581489e-11,-6.645616481146e-09,1.505703028251e-07,-1.341261202532e-06,-1.341261202532e+03,1.798981613418e-03,8.935181809702e-04
6.350913369357e-01,6.581301758482e-03,-2.294567803920e-01,7.791796700711e-11,-6.612020458753e-09,1.504895675191e-07,-1.340545205527e-06,-1.340545205527e+03,1.797061448060e-03,8.936264392085e-04
6.351515465808e-01,6.567493497562e-03,-2.292159418114e-01,7.752086589302e-11,-6.578594206655e-09,1.504088753119e-07,-1.339829574658e-06,-1.339829574658e+03,1.795143289127e-03,8.937345818947e-04
6.352117562260e-01,6.553699737448e-03,-2.289751032309e-01,7.712577227661e-11,-6.545336867657e-09,1.503282261816e-07,-1.339114309820e-06,-1.339114309820e+03,1.793227134764e-03,8.938426091497e-04
