time_s,Q_analytical_nC,Isrc_analytical_uA,Iload_analytical_uA,Q_empirical_nC,Isrc_empirical_uA,Iload_empirical_uA
7.609911881435e-01,-3.250000000000e+02,0.000000000000e+00,-1.536603273689e+00,-3.250000000000e+02,0.000000000000e+00,-1.057013637980e+00
7.611299538598e-01,-3.250000000000e+02,0.000000000000e+00,-1.534704053114e+00,-3.250000000000e+02,0.000000000000e+00,-1.055707183618e+00
7.612687195761e-01,-3.250000000000e+02,0.000000000000e+00,-1.532807179949e+00,-3.250000000000e+02,0.000000000000e+00,-1.054402344016e+00
7.614074852923e-01,-3.250000000000e+02,0.000000000000e+00,-1.530912651294e+00,-3.250000000000e+02,0.000000000000e+00,-1.053099117177e+00
7.615462510086e-01,-3.250000000000e+02,0.000000000000e+00,-1.529020464250e+00,-3.250000000000e+02,0.000000000000e+00,-1.051797501110e+00
7.616850167249e-01,-3.250000000000e+02,0.000000000000e+00,-1.527130615923e+00,-3.250000000000e+02,0.000000000000e+00,-1.050497493821e+00
7.618237824412e-01,-3.250000000000e+02,0.000000000000e+00,-1.525243103423e+00,-3.250000000000e+02,0.000000000000e+00,-1.049199093324e+00
7.619625481575e-01,-3.250000000000e+02,0.000000000000e+00,-1.523357923862e+00,-3.250000000000e+02,0.000000000000e+00,-1.047902297632e+00
7.621013138738e-01,-3.250000000000e+02,0.000000000000e+00,-1.521475074358e+00,-3.250000000000e+02,0.000000000000e+00,-1.046607104762e+00
7.622400795901e-01,-3.250000000000e+02,0.000000000000e+00,-1.519594552030e+00,-3.250000000000e+02,0.000000000000e+00,-1.045313512732e+00
7.623788453064e-01,-3.250000000000e+02,0.000000000000e+00,-1.517716354001e+00,-3.250000000000e+02,0.000000000000e+00,-1.044021519565e+00
7.625176110227e-01,-3.250000000000e+02,0.000000000000e+00,-1.515840477400e+00,-3.250000000000e+02,0.000000000000e+00,-1.042731123283e+00
7.626563767390e-01,-3.250000000000e+02,0.000000000000e+00,-1.513966919356e+00,-3.250000000000e+02,0.000000000000e+00,-1.041442321913e+00
7.627951424553e-01,-3.250000000000e+02,0.000000000000e+00,-1.512095677005e+00,-3.250000000000e+02,0.000000000000e+00,-1.040155113485e+00
7.629339081716e-01,-3.250000000000e+02,0.000000000000e+00,-1.510226747483e+00,-3.250000000000e+02,0.000000000000e+00,-1.038869496028e+00
7.630726738878e-01,-3.250000000000e+02,0.000000000000e+00,-1.508360127932e+00,-3.250000000000e+02,0.000000000000e+00,-1.037585467576e+00
7.632114396041e-01,-3.250000000000e+02,0.000000000000e+00,-1.506495815498e+00,-3.250000000000e+02,0.000000000000e+00,-1.036303026167e+00
7.633502053204e-01,-3.250000000000e+02,0.000000000000e+00,-1.504633807328e+00,-3.250000000000e+02,0.000000000000e+00,-1.035022169837e+00
7.634889710367e-01,-3.250000000000e+02,0.000000000000e+00,-1.502774100575e+00,-3.250000000000e+02,0.000000000000e+00,-1.033742896628e+00
7.636277367530e-01,-3.250000000000e+02,0.000000000000e+00,-1.500916692394e+00,-3.250000000000e+02,0.000000000000e+00,-1.032465204583e+00
7.637665024693e-01,-3.250000000000e+02,0.000000000000e+00,-1.499061579944e+00,-3.250000000000e+02,0.000000000000e+00,-1.031189091748e+00
7.639052681856e-01,-3.250000000000e+02,0.000000000000e+00,-1.497208760387e+00,-3.250000000000e+02,0.000000000000e+00,-1.029914556171e+00
7.640440339019e-01,-3.250000000000e+02,0.000000000000e+00,-1.495358230890e+00,-3.250000000000e+02,0.000000000000e+00,-1.028641595903e+00
7.641827996182e-01,-3.250000000000e+02,0.000000000000e+00,-1.493509988622e+00,-3.250000000000e+02,0.000000000000e+00,-1.027370208996e+00
7.643215653345e-01,-3.250000000000e+02,0.000000000000e+00,-1.491664030757e+00,-3.250000000000e+02,0.000000000000e+00,-1.026100393506e+00
7.644603310508e-01,-3.250000000000e+02,0.000000000000e+00,-1.489820354470e+00,-3.250000000000e+02,0.000000000000e+00,-1.024832147490e+00
7.645990967671e-01,-3.250000000000e+02,0.000000000000e+00,-1.487978956941e+00,-3.250000000000e+02,0.000000000000e+00,-1.023565469009e+00
7.647378624833e-01,-3.250000000000e+02,0.000000000000e+00,-1.486139835354e+00,-3.250000000000e+02,0.000000000000e+00,-1.022300356125e+00
7.648766281996e-01,-3.250000000000e+02,0.000000000000e+00,-1.484302986897e+00,-3.250000000000e+02,0.000000000000e+00,-1.021036806904e+00
7.650153939159e-01,-3.250000000000e+02,0.000000000000e+00,-1.482468408759e+00,-3.250000000000e+02,0.000000000000e+00,-1.019774819411e+00
7.651541596322e-01,-3.250000000000e+02,0.000000000000e+00,-1.480636098135e+00,-3.250000000000e+02,0.000000000000e+00,-1.018514391719e+00
7.652929253485e-01,-3.250000000000e+02,0.000000000000e+00,-1.478806052221e+00,-3.250000000000e+02,0.000000000000e+00,-1.017255521897e+00
7.654316910648e-01,-3.250000000000e+02,0.000000000000e+00,-1.476978268219e+00,-3.250000000000e+02,0.000000000000e+00,-1.015998208021e+00
7.655704567811e-01,-3.250000000000e+02,0.000000000000e+00,-1.475152743333e+00,-3.250000000000e+02,0.000000000000e+00,-1.014742448168e+00
7.657092224974e-01,-3.250000000000e+02,0.000000000000e+00,-1.473329474771e+00,-3.250000000000e+02,0.000000000000e+00,-1.013488240417e+00
7.658479882137e-01,-3.250000000000e+02,0.000000000000e+00,-1.471508459743e+00,-3.250000000000e+02,0.000000000000e+00,-1.012235582850e+00
7.659867539300e-01,-3.250000000000e+02,0.000000000000e+00,-1.469689695465e+00,-3.250000000000e+02,0.000000000000e+00,-1.010984473550e+00
7.661255196463e-01,-3.250000000000e+02,0.000000000000e+00,-1.467873179155e+00,-3.250000000000e+02,0.000000000000e+00,-1.009734910604e+00
7.662642853626e-01,-3.250000000000e+02,0.000000000000e+00,-1.466058908034e+00,-3.250000000000e+02,0.000000000000e+00,-1.008486892101e+00
7.664030510788e-01,-3.250000000000e+02,0.000000000000e+00,-1.464246879328e+00,-3.250000000000e+02,0.000000000000e+00,-1.007240416131e+00
7.665418167951e-01,-3.250000000000e+02,0.000000000000e+00,-1.462437090264e+00,-3.250000000000e+02,0.000000000000e+00,-1.005995480789e+00
7.666805825114e-01,-3.250000000000e+02,0.000000000000e+00,-1.460629538074e+00,-3.250000000000e+02,0.000000000000e+00,-1.004752084170e+00
7.668193482277e-01,-3.250000000000e+02,0.000000000000e+00,-1.458824219995e+00,-3.250000000000e+02,0.000000000000e+00,-1.003510224372e+00
7.669581139440e-01,-3.250000000000e+02,0.000000000000e+00,-1.457021133263e+00,-3.250000000000e+02,0.000000000000e+00,-1.002269899495e+00
7.670968796603e-01,-3.250000000000e+02,0.000000000000e+00,-1.455220275122e+00,-3.250000000000e+02,0.000000000000e+00,-1.001031107644e+00
7.672356453766e-01,-3.250000000000e+02,0.000000000000e+00,-1.453421642817e+00,-3.250000000000e+02,0.000000000000e+00,-9.997938469214e-01
7.673744110929e-01,-3.250000000000e+02,0.000000000000e+00,-1.451625233597e+00,-3.250000000000e+02,0.000000000000e+00,-9.985581154365e-01
7.675131768092e-01,-3.250000000000e+02,0.000000000000e+00,-1.449831044714e+00,-3.250000000000e+02,0.000000000000e+00,-9.973239112988e-01
7.676519425255e-01,-3.250000000000e+02,0.000000000000e+00,-1.448039073424e+00,-3.250000000000e+02,0.000000000000e+00,-9.960912326205e-01
7.677907082418e-01,-3.250000000000e+02,0.000000000000e+00,-1.446249316986e+00,-3.250000000000e+02,0.000000000000e+00,-9.948600775162e-01
7.679294739581e-01,-3.250000000000e+02,0.000000000000e+00,-1.444461772662e+00,-3.250000000000e+02,0.000000000000e+00,-9.936304441027e-01
7.680682396743e-01,-3.250000000000e+02,0.000000000000e+00,-1.442676437719e+00,-3.250000000000e+02,0.000000000000e+00,-9.924023304992e-01
7.682070053906e-01,-3.250000000000e+02,0.000000000000e+00,-1.440893309425e+00,-3.250000000000e+02,0.000000000000e+00,-9.911757348273e-01
7.683457711069e-01,-3.250000000000e+02,0.000000000000e+00,-1.439112385053e+00,-3.250000000000e+02,0.000000000000e+00,-9.899506552108e-01
7.684845368232e-01,-3.250000000000e+02,0.000000000000e+00,-1.437333661880e+00,-3.250000000000e+02,0.000000000000e+00,-9.887270897759e-01
7.686233025395e-01,-3.250000000000e+02,0.000000000000e+00,-1.435557137183e+00,-3.250000000000e+02,0.000000000000e+00,-9.875050366511e-01
7.687620682558e-01,-3.250000000000e+02,0.000000000000e+00,-1.433782808247e+00,-3.250000000000e+02,0.000000000000e+00,-9.862844939673e-01
7.689008339721e-01,-3.250000000000e+02,0.000000000000e+00,-1.432010672357e+00,-3.250000000000e+02,0.000000000000e+00,-9.850654598574e-01
7.690395996884e-01,-3.250000000000e+02,0.000000000000e+00,-1.430240726803e+00,-3.250000000000e+02,0.000000000000e+00,-9.838479324570e-01
7.691783654047e-01,-3.250000000000e+02,0.000000000000e+00,-1.428472968877e+00,-3.250000000000e+02,0.000000000000e+00,-9.826319099037e-01
7.693171311210e-01,-3.250000000000e+02,0.000000000000e+00,-1.426707395876e+00,-3.250000000000e+02,0.000000000000e+00,-9.814173903377e-01
7.694558968373e-01,-3.250000000000e+02,0.000000000000e+00,-1.424944005099e+00,-3.250000000000e+02,0.000000000000e+00,-9.802043719012e-01
7.695946625536e-01,-3.250000000000e+02,0.000000000000e+00,-1.423182793849e+00,-3.250000000000e+02,0.000000000000e+00,-9.789928527388e-01
7.697334282698e-01,-3.250000000000e+02,0.000000000000e+00,-1.421423759431e+00,-3.250000000000e+02,0.000000000000e+00,-9.777828309976e-01
7.698721939861e-01,-3.250000000000e+02,0.000000000000e+00,-1.419666899156e+00,-3.250000000000e+02,0.000000000000e+00,-9.765743048266e-01
7.700109597024e-01,-3.250000000000e+02,0.000000000000e+00,-1.417912210336e+00,-3.250000000000e+02,0.000000000000e+00,-9.753672723773e-01
7.701497254187e-01,-3.250000000000e+02,0.000000000000e+00,-1.416159690288e+00,-3.250000000000e+02,0.000000000000e+00,-9.741617318037e-01
7.702884911350e-01,-3.250000000000e+02,0.000000000000e+00,-1.414409336330e+00,-3.250000000000e+02,0.000000000000e+00,-9.729576812616e-01
7.704272568513e-01,-3.250000000000e+02,0.000000000000e+00,-1.412661145786e+00,-3.250000000000e+02,0.000000000000e+00,-9.717551189095e-01
7.705660225676e-01,-3.250000000000e+02,0.000000000000e+00,-1.410915115981e+00,-3.250000000000e+02,0.000000000000e+00,-9.705540429080e-01
7.707047882839e-01,-3.250000000000e+02,0.000000000000e+00,-1.409171244245e+00,-3.250000000000e+02,0.000000000000e+00,-9.693544514199e-01
7.708435540002e-01,-3.250000000000e+02,0.000000000000e+00,-1.407429527911e+00,-3.250000000000e+02,0.000000000000e+00,-9.681563426105e-01
7.709823197165e-01,-3.250000000000e+02,0.000000000000e+00,-1.405689964314e+00,-3.250000000000e+02,0.000000000000e+00,-9.669597146471e-01
7.711210854328e-01,-3.250000000000e+02,0.000000000000e+00,-1.403952550794e+00,-3.250000000000e+02,0.000000000000e+00,-9.657645656995e-01
7.712598511491e-01,-3.250000000000e+02,0.000000000000e+00,-1.402217284694e+00,-3.250000000000e+02,0.000000000000e+00,-9.645708939396e-01
7.713986168653e-01,-3.250000000000e+02,0.000000000000e+00,-1.400484163358e+00,-3.250000000000e+02,0.000000000000e+00,-9.633786975417e-01
7.715373825816e-01,-3.250000000000e+02,0.000000000000e+00,-1.398753184137e+00,-3.250000000000e+02,0.000000000000e+00,-9.621879746821e-01
7.716761482979e-01,-3.250000000000e+02,0.000000000000e+00,-1.397024344382e+00,-3.250000000000e+02,0.000000000000e+00,-9.609987235396e-01
7.718149140142e-01,-3.250000000000e+02,0.000000000000e+00,-1.395297641449e+00,-3.250000000000e+02,0.000000000000e+00,-9.598109422953e-01
7.719536797305e-01,-3.250000000000e+02,0.000000000000e+00,-1.393573072698e+00,-3.250000000000e+02,0.000000000000e+00,-9.586246291323e-01
7.720924454468e-01,-3.250000000000e+02,0.000000000000e+00,-1.391850635490e+00,-3.250000000000e+02,0.000000000000e+00,-9.574397822361e-01
7.722312111631e-01,-3.250000000000e+02,0.000000000000e+00,-1.390130327190e+00,-3.250000000000e+02,0.000000000000e+00,-9.562563997944e-01
7.723699768794e-01,-3.250000000000e+02,0.000000000000e+00,-1.388412145169e+00,-3.250000000000e+02,0.000000000000e+00,-9.550744799972e-01
7.725087425957e-01,-3.250000000000e+02,0.000000000000e+00,-1.386696086796e+00,-3.250000000000e+02,0.000000000000e+00,-9.538940210366e-01
7.726475083120e-01,-3.250000000000e+02,0.000000000000e+00,-1.384982149448e+00,-3.250000000000e+02,0.000000000000e+00,-9.527150211071e-01
7.727862740283e-01,-3.250000000000e+02,0.000000000000e+00,-1.383270330503e+00,-3.250000000000e+02,0.000000000000e+00,-9.515374784054e-01
7.729250397446e-01,-3.250000000000e+02,0.000000000000e+00,-1.381560627343e+00,-3.250000000000e+02,0.000000000000e+00,-9.503613911303e-01
7.730638054608e-01,-3.250000000000e+02,0.000000000000e+00,-1.379853037353e+00,-3.250000000000e+02,0.000000000000e+00,-9.491867574829e-01
7.732025711771e-01,-3.250000000000e+02,0.000000000000e+00,-1.378147557920e+00,-3.250000000000e+02,0.000000000000e+00,-9.480135756667e-01
7.733413368934e-01,-3.250000000000e+02,0.000000000000e+00,-1.376444186437e+00,-3.250000000000e+02,0.000000000000e+00,-9.468418438870e-01
7.734801026097e-01,-3.250000000000e+02,0.000000000000e+00,-1.374742920298e+00,-3.250000000000e+02,0.000000000000e+00,-9.456715603518e-01
7.736188683260e-01,-3.250000000000e+02,0.000000000000e+00,-1.373043756900e+00,-3.250000000000e+02,0.000000000000e+00,-9.445027232710e-01
7.737576340423e-01,-3.250000000000e+02,0.000000000000e+00,-1.371346693644e+00,-3.250000000000e+02,0.000000000000e+00,-9.433353308568e-01
7.738963997586e-01,-3.250000000000e+02,0.000000000000e+00,-1.369651727936e+00,-3.250000000000e+02,0.000000000000e+00,-9.421693813236e-01
7.740351654749e-01,-3.250000000000e+02,0.000000000000e+00,-1.367958857182e+00,-3.250000000000e+02,0.000000000000e+00,-9.410048728880e-01
7.741739311912e-01,-3.250000000000e+02,0.000000000000e+00,-1.366268078793e+00,-3.250000000000e+02,0.000000000000e+00,-9.398418037689e-01
7.743126969075e-01,-3.250000000000e+02,0.000000000000e+00,-1.364579390183e+00,-3.250000000000e+02,0.000000000000e+00,-9.386801721873e-01
7.744514626238e-01,-3.250000000000e+02,0.000000000000e+00,-1.362892788769e+00,-3.250000000000e+02,0.000000000000e+00,-9.375199763664e-01
7.745902283401e-01,-3.250000000000e+02,0.000000000000e+00,-1.361208271971e+00,-3.250000000000e+02,0.000000000000e+00,-9.363612145316e-01
7.747289940563e-01,-3.250000000000e+02,0.000000000000e+00,-1.359525837213e+00,-3.250000000000e+02,0.000000000000e+00,-9.352038849105e-01
7.748677597726e-01,-3.250000000000e+02,0.000000000000e+00,-1.357845481921e+00,-3.250000000000e+02,0.000000000000e+00,-9.340479857330e-01
7.750065254889e-01,-3.250000000000e+02,0.000000000000e+00,-1.356167203525e+00,-3.250000000000e+02,0.000000000000e+00,-9.328935152310e-01
7.751452912052e-01,-3.250000000000e+02,0.000000000000e+00,-1.354490999458e+00,-3.250000000000e+02,0.000000000000e+00,-9.317404716387e-01
7.752840569215e-01,-3.250000000000e+02,0.000000000000e+00,-1.352816867157e+00,-3.250000000000e+02,0.000000000000e+00,-9.305888531925e-01
7.754228226378e-01,-3.250000000000e+02,0.000000000000e+00,-1.351144804060e+00,-3.250000000000e+02,0.000000000000e+00,-9.294386581309e-01
7.755615883541e-01,-3.250000000000e+02,0.000000000000e+00,-1.349474807610e+00,-3.250000000000e+02,0.000000000000e+00,-9.282898846947e-01
7.757003540704e-01,-3.250000000000e+02,0.000000000000e+00,-1.347806875253e+00,-3.250000000000e+02,0.000000000000e+00,-9.271425311266e-01
7.758391197867e-01,-3.250000000000e+02,0.000000000000e+00,-1.346141004437e+00,-3.250000000000e+02,0.000000000000e+00,-9.259965956718e-01
7.759778855030e-01,-3.250000000000e+02,0.000000000000e+00,-1.344477192615e+00,-3.250000000000e+02,0.000000000000e+00,-9.248520765775e-01
7.761166512193e-01,-3.250000000000e+02,0.000000000000e+00,-1.342815437241e+00,-3.250000000000e+02,0.000000000000e+00,-9.237089720932e-01
7.762554169356e-01,-3.250000000000e+02,0.000000000000e+00,-1.341155735774e+00,-3.250000000000e+02,0.000000000000e+00,-9.225672804703e-01
7.763941826518e-01,-3.250000000000e+02,0.000000000000e+00,-1.339498085676e+00,-3.250000000000e+02,0.000000000000e+00,-9.214269999626e-01
7.765329483681e-01,-3.250000000000e+02,0.000000000000e+00,-1.337842484410e+00,-3.250000000000e+02,0.000000000000e+00,-9.202881288259e-01
7.766717140844e-01,-3.250000000000e+02,0.000000000000e+00,-1.336188929445e+00,-3.250000000000e+02,0.000000000000e+00,-9.191506653184e-01
7.768104798007e-01,-3.250000000000e+02,0.000000000000e+00,-1.334537418251e+00,-3.250000000000e+02,0.000000000000e+00,-9.180146077002e-01
7.769492455170e-01,-3.250000000000e+02,0.000000000000e+00,-1.332887948302e+00,-3.250000000000e+02,0.000000000000e+00,-9.168799542336e-01
7.770880112333e-01,-3.250000000000e+02,0.000000000000e+00,-1.331240517076e+00,-3.250000000000e+02,0.000000000000e+00,-9.157467031831e-01
7.772267769496e-01,-3.250000000000e+02,0.000000000000e+00,-1.329595122052e+00,-3.250000000000e+02,0.000000000000e+00,-9.146148528154e-01
7.773655426659e-01,-3.250000000000e+02,0.000000000000e+00,-1.327951760713e+00,-3.250000000000e+02,0.000000000000e+00,-9.134844013992e-01
7.775043083822e-01,-3.250000000000e+02,0.000000000000e+00,-1.326310430547e+00,-3.250000000000e+02,0.000000000000e+00,-9.123553472055e-01
7.776430740985e-01,-3.250000000000e+02,0.000000000000e+00,-1.324671129042e+00,-3.250000000000e+02,0.000000000000e+00,-9.112276885072e-01
7.777818398148e-01,-3.250000000000e+02,0.000000000000e+00,-1.323033853692e+00,-3.250000000000e+02,0.000000000000e+00,-9.101014235797e-01
7.779206055311e-01,-3.250000000000e+02,0.000000000000e+00,-1.321398601991e+00,-3.250000000000e+02,0.000000000000e+00,-9.089765507002e-01
7.780593712473e-01,-3.250000000000e+02,0.000000000000e+00,-1.319765371439e+00,-3.250000000000e+02,0.000000000000e+00,-9.078530681481e-01
7.781981369636e-01,-3.250000000000e+02,0.000000000000e+00,-1.318134159537e+00,-3.250000000000e+02,0.000000000000e+00,-9.067309742050e-01
7.783369026799e-01,-3.250000000000e+02,0.000000000000e+00,-1.316504963792e+00,-3.250000000000e+02,0.000000000000e+00,-9.056102671547e-01
7.784756683962e-01,-3.250000000000e+02,0.000000000000e+00,-1.314877781709e+00,-3.250000000000e+02,0.000000000000e+00,-9.044909452829e-01
7.786144341125e-01,-3.250000000000e+02,0.000000000000e+00,-1.313252610802e+00,-3.250000000000e+02,0.000000000000e+00,-9.033730068776e-01
7.787531998288e-01,-3.250000000000e+02,0.000000000000e+00,-1.311629448583e+00,-3.250000000000e+02,0.000000000000e+00,-9.022564502289e-01
7.788919655451e-01,-3.250000000000e+02,0.000000000000e+00,-1.310008292571e+00,-3.250000000000e+02,0.000000000000e+00,-9.011412736288e-01
7.790307312614e-01,-3.250000000000e+02,0.000000000000e+00,-1.308389140285e+00,-3.250000000000e+02,0.000000000000e+00,-9.000274753717e-01
7.791694969777e-01,-3.250000000000e+02,0.000000000000e+00,-1.306771989249e+00,-3.250000000000e+02,0.000000000000e+00,-8.989150537541e-01
7.793082626940e-01,-3.250000000000e+02,0.000000000000e+00,-1.305156836990e+00,-3.250000000000e+02,0.000000000000e+00,-8.978040070742e-01
7.794470284103e-01,-3.250000000000e+02,0.000000000000e+00,-1.303543681037e+00,-3.250000000000e+02,0.000000000000e+00,-8.966943336329e-01
7.795857941266e-01,-3.250000000000e+02,0.000000000000e+00,-1.301932518922e+00,-3.250000000000e+02,0.000000000000e+00,-8.955860317327e-01
7.797245598428e-01,-3.250000000000e+02,0.000000000000e+00,-1.300323348182e+00,-3.250000000000e+02,0.000000000000e+00,-8.944790996784e-01
7.798633255591e-01,-3.250000000000e+02,0.000000000000e+00,-1.298716166354e+00,-3.250000000000e+02,0.000000000000e+00,-8.933735357770e-01
7.800020912754e-01,-3.250000000000e+02,0.000000000000e+00,-1.297110970982e+00,-3.250000000000e+02,0.000000000000e+00,-8.922693383374e-01
7.801408569917e-01,-3.250000000000e+02,0.000000000000e+00,-1.295507759609e+00,-3.250000000000e+02,0.000000000000e+00,-8.911665056707e-01
7.802796227080e-01,-3.250000000000e+02,0.000000000000e+00,-1.293906529783e+00,-3.250000000000e+02,0.000000000000e+00,-8.900650360900e-01
7.804183884243e-01,-3.250000000000e+02,0.000000000000e+00,-1.292307279055e+00,-3.250000000000e+02,0.000000000000e+00,-8.889649279107e-01
