normalized_time,experiment_charge_nC,simulation_charge_nC,difference_nC
7.048524262131e-01,-3.260187514492e+02,-2.754808740090e+02,5.053787744015e+01
7.053526763382e-01,-3.244500339904e+02,-2.753105094439e+02,4.913952454649e+01
7.058529264632e-01,-3.228983935702e+02,-2.751444729932e+02,4.775392057701e+01
7.063531765883e-01,-3.213643002235e+02,-2.749826496020e+02,4.638165062157e+01
7.068534267134e-01,-3.198453159814e+02,-2.748249268260e+02,4.502038915545e+01
7.073536768384e-01,-3.183398368419e+02,-2.746711947768e+02,4.366864206508e+01
7.078539269635e-01,-3.168480001735e+02,-2.745213460672e+02,4.232665410635e+01
7.083541770885e-01,-3.153664563016e+02,-2.743752757575e+02,4.099118054409e+01
7.088544272136e-01,-3.138940720095e+02,-2.742328813020e+02,3.966119070747e+01
7.093546773387e-01,-3.124291954712e+02,-2.740940624958e+02,3.833513297534e+01
7.098549274637e-01,-3.109694034251e+02,-2.739587214224e+02,3.701068200276e+01
7.103551775888e-01,-3.095139519994e+02,-2.738267624017e+02,3.568718959770e+01
7.108554277139e-01,-3.080614520995e+02,-2.736980919389e+02,3.436336016063e+01
7.113556778389e-01,-3.066104133301e+02,-2.735726186729e+02,3.303779465719e+01
7.118559279640e-01,-3.051597929199e+02,-2.734502533272e+02,3.170953959269e+01
7.123561780890e-01,-3.037083820644e+02,-2.733309086593e+02,3.037747340519e+01
7.128564282141e-01,-3.022556299885e+02,-2.732144994120e+02,2.904113057645e+01
7.133566783392e-01,-3.008005557513e+02,-2.731009422653e+02,2.769961348603e+01
7.138569284642e-01,-2.993425391430e+02,-2.729901557882e+02,2.635238335485e+01
7.143571785893e-01,-2.978809744106e+02,-2.728820603917e+02,2.499891401895e+01
7.148574287144e-01,-2.964145573521e+02,-2.727765782826e+02,2.363797906953e+01
7.153576788394e-01,-2.949431463466e+02,-2.726736334172e+02,2.226951292939e+01
7.158579289645e-01,-2.934664402936e+02,-2.725731514565e+02,2.089328883708e+01
7.163581790895e-01,-2.919842438954e+02,-2.724750597214e+02,1.950918417396e+01
7.168584292146e-01,-2.904974466968e+02,-2.723792871488e+02,1.811815954792e+01
7.173586793397e-01,-2.890062924696e+02,-2.722857642488e+02,1.672052822088e+01
7.178589294647e-01,-2.875113118294e+02,-2.721944230611e+02,1.531688876824e+01
7.183591795898e-01,-2.860133229849e+02,-2.721051971143e+02,1.390812587064e+01
7.188594297149e-01,-2.845126196833e+02,-2.720180213834e+02,1.249459829986e+01
7.193596798399e-01,-2.830095151310e+02,-2.719328322498e+02,1.107668288123e+01
7.198599299650e-01,-2.815024937703e+02,-2.718495674608e+02,9.652926309532e+00
7.203601800900e-01,-2.799879338904e+02,-2.717681660905e+02,8.219767799920e+00
7.208604302151e-01,-2.784626636552e+02,-2.716885685005e+02,6.774095154784e+00
7.213606803402e-01,-2.769225230349e+02,-2.716107163017e+02,5.311806733172e+00
7.218609304652e-01,-2.753632486978e+02,-2.715345523171e+02,3.828696380649e+00
7.223611805903e-01,-2.737846157813e+02,-2.714600205440e+02,2.324595237278e+00
7.228614307154e-01,-2.721837610039e+02,-2.713870661178e+02,7.966948861753e-01
7.233616808404e-01,-2.705593418444e+02,-2.713156352758e+02,-7.562934314191e-01
7.238619309655e-01,-2.689129125797e+02,-2.712456753220e+02,-2.332762742309e+00
7.243621810905e-01,-2.672428132801e+02,-2.711771345924e+02,-3.934321312319e+00
7.248624312156e-01,-2.655514601535e+02,-2.711099624198e+02,-5.558502266263e+00
7.253626813407e-01,-2.638408845657e+02,-2.710441091006e+02,-7.203224534925e+00
7.258629314657e-01,-2.621112558013e+02,-2.709795258615e+02,-8.868270060165e+00
7.263631815908e-01,-2.603679203336e+02,-2.709161648260e+02,-1.054824449242e+01
7.268634317159e-01,-2.586144964717e+02,-2.708539789826e+02,-1.223948251094e+01
7.273636818409e-01,-2.568563102185e+02,-2.707929221525e+02,-1.393661193399e+01
7.278639319660e-01,-2.551000110890e+02,-2.707329489583e+02,-1.563293786935e+01
7.283641820910e-01,-2.533526974722e+02,-2.706740147929e+02,-1.732131732071e+01
7.288644322161e-01,-2.516233035252e+02,-2.706160757886e+02,-1.899277226339e+01
7.293646823412e-01,-2.499174454511e+02,-2.705590887871e+02,-2.064164333600e+01
7.298649324662e-01,-2.482437979324e+02,-2.705030113100e+02,-2.225921337757e+01
7.303651825913e-01,-2.466066703686e+02,-2.704478015285e+02,-2.384113115989e+01
7.308654327164e-01,-2.450081069619e+02,-2.703934182352e+02,-2.538531127327e+01
7.313656828414e-01,-2.434565037653e+02,-2.703398208146e+02,-2.688331704927e+01
7.318659329665e-01,-2.419497545807e+02,-2.702869692153e+02,-2.833721463460e+01
7.323661830915e-01,-2.404889047608e+02,-2.702348239218e+02,-2.974591916095e+01
7.328664332166e-01,-2.390800670420e+02,-2.701833459263e+02,-3.110327888437e+01
7.333666833417e-01,-2.377181612741e+02,-2.701324967019e+02,-3.241433542783e+01
7.338669334667e-01,-2.364058299734e+02,-2.700822381748e+02,-3.367640820138e+01
7.343671835918e-01,-2.351455151760e+02,-2.700325326980e+02,-3.488701752195e+01
7.348674337169e-01,-2.339323683026e+02,-2.699833430240e+02,-3.605097472142e+01
7.353676838419e-01,-2.327690832100e+02,-2.699346322790e+02,-3.716554906892e+01
7.358679339670e-01,-2.316533184727e+02,-2.698863639362e+02,-3.823304546359e+01
7.363681840920e-01,-2.305809066168e+02,-2.698385017902e+02,-3.925759517346e+01
7.368684342171e-01,-2.295552256663e+02,-2.697910099310e+02,-4.023578426469e+01
7.373686843422e-01,-2.285715214992e+02,-2.697438527182e+02,-4.117233121898e+01
7.378689344672e-01,-2.276271297883e+02,-2.696969947563e+02,-4.206986496794e+01
7.383691845923e-01,-2.267248815492e+02,-2.696504008684e+02,-4.292551931920e+01
7.388694347174e-01,-2.258575125147e+02,-2.696040360722e+02,-4.374652355748e+01
7.393696848424e-01,-2.250249667168e+02,-2.695578655538e+02,-4.453289883699e+01
7.398699349675e-01,-2.242280545007e+02,-2.695118546437e+02,-4.528380014302e+01
7.403701850925e-01,-2.234617006037e+02,-2.694659687917e+02,-4.600426818796e+01
7.408704352176e-01,-2.227263611790e+02,-2.694201735420e+02,-4.669381236298e+01
7.413706853427e-01,-2.220207136102e+02,-2.693744345089e+02,-4.735372089865e+01
7.418709354677e-01,-2.213412988078e+02,-2.693287173518e+02,-4.798741854395e+01
7.423711855928e-01,-2.206892883376e+02,-2.692829877510e+02,-4.859369941339e+01
7.428714357179e-01,-2.200621242406e+02,-2.692372113831e+02,-4.917508714253e+01
7.433716858429e-01,-2.194578687178e+02,-2.691913538963e+02,-4.973348517850e+01
7.438719359680e-01,-2.188784520345e+02,-2.691453808860e+02,-5.026692885151e+01
7.443721860930e-01,-2.183203989829e+02,-2.690992578704e+02,-5.077885888749e+01
7.448724362181e-01,-2.177836331850e+02,-2.690529502658e+02,-5.126931708078e+01
7.453726863432e-01,-2.172701655462e+02,-2.690064233620e+02,-5.173625781580e+01
7.458729364682e-01,-2.167773644307e+02,-2.689596422978e+02,-5.218227786716e+01
7.463731865933e-01,-2.163063101735e+02,-2.689125720361e+02,-5.260626186254e+01
7.468734367184e-01,-2.158577614041e+02,-2.688651773391e+02,-5.300741593497e+01
7.473736868434e-01,-2.154300380425e+02,-2.688174227437e+02,-5.338738470125e+01
7.478739369685e-01,-2.150250049109e+02,-2.687692725363e+02,-5.374426762541e+01
7.483741870935e-01,-2.146422716393e+02,-2.687206907274e+02,-5.407841908820e+01
7.488744372186e-01,-2.142811205787e+02,-2.686716410270e+02,-5.439052044833e+01
7.493746873437e-01,-2.139449090229e+02,-2.686220868187e+02,-5.467717779574e+01
7.498749374687e-01,-2.136319641355e+02,-2.685719911341e+02,-5.494002699855e+01
7.503751875938e-01,-2.133421640655e+02,-2.685213166274e+02,-5.517915256190e+01
7.508754377189e-01,-2.130790775672e+02,-2.684700255493e+02,-5.539094798210e+01
7.513756878439e-01,-2.128393084877e+02,-2.684180797211e+02,-5.557877123340e+01
7.518759379690e-01,-2.126224999384e+02,-2.683654405081e+02,-5.574294056965e+01
7.523761880940e-01,-2.124276423396e+02,-2.683120687930e+02,-5.588442645336e+01
7.528764382191e-01,-2.122501871020e+02,-2.682579249496e+02,-5.600773784759e+01
7.533766883442e-01,-2.120888630700e+02,-2.682029688152e+02,-5.611410574527e+01
7.538769384692e-01,-2.119416729899e+02,-2.681471596640e+02,-5.620548667406e+01
7.543771885943e-01,-2.118067313491e+02,-2.680904561787e+02,-5.628372482962e+01
7.548774387194e-01,-2.116846947258e+02,-2.680328164237e+02,-5.634812169791e+01
7.553776888444e-01,-2.115745789779e+02,-2.679741978161e+02,-5.639961883814e+01
7.558779389695e-01,-2.114757649209e+02,-2.679145570977e+02,-5.643879217685e+01
7.563781890945e-01,-2.113906058664e+02,-2.678538503066e+02,-5.646324444022e+01
7.568784392196e-01,-2.113202360515e+02,-2.677920327474e+02,-5.647179669597e+01
7.573786893447e-01,-2.112689844957e+02,-2.677290589626e+02,-5.646007446695e+01
7.578789394697e-01,-2.112442099334e+02,-2.676648827026e+02,-5.642067276917e+01
7.583791895948e-01,-2.112483098284e+02,-2.675994568954e+02,-5.635114706707e+01
7.588794397199e-01,-2.112885551260e+02,-2.675327336168e+02,-5.624417849077e+01
7.593796898449e-01,-2.113720085277e+02,-2.674646640591e+02,-5.609265553140e+01
7.598799399700e-01,-2.114997317193e+02,-2.673951985003e+02,-5.589546678101e+01
7.603801900950e-01,-2.116795261015e+02,-2.673242862726e+02,-5.564476017113e+01
7.608804402201e-01,-2.119124549459e+02,-2.672518757304e+02,-5.533942078448e+01
7.613806903452e-01,-2.121977099434e+02,-2.671779142180e+02,-5.498020427456e+01
7.618809404702e-01,-2.125431040655e+02,-2.671023480371e+02,-5.455924397159e+01
7.623811905953e-01,-2.129441655062e+02,-2.670251224138e+02,-5.408095690763e+01
7.628814407204e-01,-2.134014603486e+02,-2.669461814649e+02,-5.354472111633e+01
7.633816908454e-01,-2.139214841055e+02,-2.668654681644e+02,-5.294398405892e+01
7.638819409705e-01,-2.144969644757e+02,-2.667829243088e+02,-5.228595983310e+01
7.643821910955e-01,-2.151296849509e+02,-2.666984904827e+02,-5.156880553184e+01
7.648824412206e-01,-2.158208713541e+02,-2.666121060241e+02,-5.079123467002e+01
7.653826913457e-01,-2.165639613391e+02,-2.665237089882e+02,-4.995974764906e+01
7.658829414707e-01,-2.173610271120e+02,-2.664332361119e+02,-4.907220899989e+01
7.663831915958e-01,-2.182087046808e+02,-2.663406227779e+02,-4.813191809713e+01
7.668834417209e-01,-2.191017446908e+02,-2.662458029772e+02,-4.714405828640e+01
7.673836918459e-01,-2.200420705637e+02,-2.661487092729e+02,-4.610663870920e+01
7.678839419710e-01,-2.210231520395e+02,-2.660492727624e+02,-4.502612072292e+01
7.683841920960e-01,-2.220413883576e+02,-2.659474230393e+02,-4.390603468162e+01
7.688844422211e-01,-2.230983260415e+02,-2.658430881557e+02,-4.274476211422e+01
7.693846923462e-01,-2.241860146958e+02,-2.657361945837e+02,-4.155017988795e+01
7.698849424712e-01,-2.253026347708e+02,-2.656266671761e+02,-4.032403240530e+01
7.703851925963e-01,-2.264462992531e+02,-2.655144291278e+02,-3.906812987473e+01
7.708854427214e-01,-2.276107991930e+02,-2.653994019356e+02,-3.778860274258e+01
7.713856928464e-01,-2.287941469769e+02,-2.652815053592e+02,-3.648735838231e+01
7.718859429715e-01,-2.299928758764e+02,-2.651606573806e+02,-3.516778150426e+01
7.723861930965e-01,-2.312028100185e+02,-2.650367741642e+02,-3.383396414571e+01
7.728864432216e-01,-2.324215623396e+02,-2.649097700158e+02,-3.248820767614e+01
7.733866933467e-01,-2.336451099834e+02,-2.647795573426e+02,-3.113444735914e+01
7.738869434717e-01,-2.348706196583e+02,-2.646460466116e+02,-2.977542695335e+01
7.743871935968e-01,-2.360954909739e+02,-2.645091463095e+02,-2.841365533555e+01
7.748874437219e-01,-2.373173224296e+02,-2.643687629007e+02,-2.705144047108e+01
7.753876938469e-01,-2.385340658814e+02,-2.642248007869e+02,-2.569073490554e+01
7.758879439720e-01,-2.397425595132e+02,-2.640771622655e+02,-2.433460275233e+01
7.763881940970e-01,-2.409412700235e+02,-2.639257474891e+02,-2.298447746561e+01
7.768884442221e-01,-2.421273723696e+02,-2.637704544237e+02,-2.164308205403e+01
7.773886943472e-01,-2.432981103086e+02,-2.636111788084e+02,-2.031306849980e+01
7.778889444722e-01,-2.444529286628e+02,-2.634478141149e+02,-1.899488545213e+01
7.783891945973e-01,-2.455886078724e+02,-2.632802515064e+02,-1.769164363399e+01
7.788894447224e-01,-2.467035769869e+02,-2.631083797981e+02,-1.640480281114e+01
7.793896948474e-01,-2.477971903986e+02,-2.629320854172e+02,-1.513489501859e+01
7.798899449725e-01,-2.488650410540e+02,-2.627512523641e+02,-1.388621131018e+01
7.803901950975e-01,-2.499063213241e+02,-2.625657621729e+02,-1.265944084876e+01
7.808904452226e-01,-2.509177328299e+02,-2.623754938740e+02,-1.145776104408e+01
7.813906953477e-01,-2.518899661865e+02,-2.621803239564e+02,-1.029035776989e+01
7.818909454727e-01,-2.528225165667e+02,-2.619801263314e+02,-9.157609764667e+00
7.823911955978e-01,-2.537093431650e+02,-2.617747722966e+02,-8.065429131594e+00
7.828914457229e-01,-2.545434208539e+02,-2.615641305013e+02,-7.020709647484e+00
7.833916958479e-01,-2.553266929049e+02,-2.613480669132e+02,-6.021374008281e+00
7.838919459730e-01,-2.560532292731e+02,-2.611264447855e+02,-5.073215512408e+00
7.843921960980e-01,-2.567216763266e+02,-2.608991246265e+02,-4.177448299858e+00
7.848924462231e-01,-2.573349796633e+02,-2.606659641698e+02,-3.330984506550e+00
7.853926963482e-01,-2.578876522996e+02,-2.604268183464e+02,-2.539166046804e+00
7.858929464732e-01,-2.583848198334e+02,-2.601815392582e+02,-1.796719424885e+00
7.863931965983e-01,-2.588300737603e+02,-2.599299761546e+02,-1.099902394300e+00
7.868934467234e-01,-2.592191285377e+02,-2.596719754090e+02,-4.528468712619e-01
7.873936968484e-01,-2.595616875672e+02,-2.594073804999e+02,1.543070673137e-01
7.878939469735e-01,-2.598603629049e+02,-2.591360319927e+02,7.243309122073e-01
7.883941970985e-01,-2.601170241355e+02,-2.588577675245e+02,1.259256611021e+00
7.888944472236e-01,-2.603411046758e+02,-2.585724217920e+02,1.768682883781e+00
7.893946973487e-01,-2.605370110790e+02,-2.582798265420e+02,2.257184536969e+00
7.898949474737e-01,-2.607131803636e+02,-2.579798105649e+02,2.733369798737e+00
7.903951975988e-01,-2.608787342906e+02,-2.576721996918e+02,3.206534598769e+00
7.908954477239e-01,-2.610403712090e+02,-2.573568167950e+02,3.683554414043e+00
7.913956978489e-01,-2.612055651560e+02,-2.570334817924e+02,4.172083363662e+00
7.918959479740e-01,-2.613795602536e+02,-2.567020116554e+02,4.677548598141e+00
7.923961980990e-01,-2.615690064266e+02,-2.563622204219e+02,5.206786004715e+00
7.928964482241e-01,-2.617764378424e+02,-2.560139192133e+02,5.762518629099e+00
7.933966983492e-01,-2.620043428449e+02,-2.556569162552e+02,6.347426589664e+00
7.938969484742e-01,-2.622573312391e+02,-2.552910169055e+02,6.966314333578e+00
7.943971985993e-01,-2.625342388429e+02,-2.549160236852e+02,7.618215157635e+00
7.948974487244e-01,-2.628373621545e+02,-2.545317363166e+02,8.305625837898e+00
7.953976988494e-01,-2.631687338904e+02,-2.541379517658e+02,9.030782124580e+00
7.958979489745e-01,-2.635261935202e+02,-2.537344642927e+02,9.791729227494e+00
7.963981990995e-01,-2.639116978224e+02,-2.533210655062e+02,1.059063231614e+01
7.968984492246e-01,-2.643239762115e+02,-2.528975444267e+02,1.142643178481e+01
7.973986993497e-01,-2.647609479474e+02,-2.524636875557e+02,1.229726039168e+01
7.978989494747e-01,-2.652240246358e+02,-2.520192789521e+02,1.320474568361e+01
7.983991995998e-01,-2.657101500485e+02,-2.515641003166e+02,1.414604973189e+01
7.988994497249e-01,-2.662173702085e+02,-2.510979310833e+02,1.511943912520e+01
7.993996998499e-01,-2.667467239354e+02,-2.506205485211e+02,1.612617541427e+01
7.998999499750e-01,-2.672934838154e+02,-2.501317278418e+02,1.716175597356e+01
8.004002001000e-01,-2.678565579524e+02,-2.496312416573e+02,1.822531629508e+01
8.009004502251e-01,-2.684356299384e+02,-2.491188618947e+02,1.931676804376e+01
8.014007003502e-01,-2.690273969219e+02,-2.485943584999e+02,2.043303842196e+01
8.019009504752e-01,-2.696307036253e+02,-2.480574997278e+02,2.157320389741e+01
8.024012006003e-01,-2.702430535002e+02,-2.475080524598e+02,2.273500104042e+01
8.029014507254e-01,-2.708619852661e+02,-2.469457823707e+02,2.391620289532e+01
8.034017008504e-01,-2.714865998734e+02,-2.463704541068e+02,2.511614576655e+01
8.039019509755e-01,-2.721150093781e+02,-2.457818314738e+02,2.633317790436e+01
8.044022011006e-01,-2.727457311390e+02,-2.451796776363e+02,2.756605350272e+01
8.049024512256e-01,-2.733777554011e+02,-2.445637553300e+02,2.881400007116e+01
8.054027013507e-01,-2.740091114792e+02,-2.439338270842e+02,3.007528439503e+01
8.059029514757e-01,-2.746383219844e+02,-2.432896554570e+02,3.134866652745e+01
8.064032016008e-01,-2.752638455962e+02,-2.426310032826e+02,3.263284231362e+01
8.069034517259e-01,-2.758849385427e+02,-2.419576339315e+02,3.392730461119e+01
8.074037018509e-01,-2.765003238854e+02,-2.412693115825e+02,3.523101230285e+01
8.079039519760e-01,-2.771083641055e+02,-2.405658015079e+02,3.654256259758e+01
8.084042021011e-01,-2.777084473971e+02,-2.398468703719e+02,3.786157702521e+01
8.089044522261e-01,-2.782985037253e+02,-2.391122865411e+02,3.918621718424e+01
8.094047023512e-01,-2.788778007238e+02,-2.383618204088e+02,4.051598031498e+01
8.099049524762e-01,-2.794461381925e+02,-2.375952447319e+02,4.185089346060e+01
8.104052026013e-01,-2.800011407938e+02,-2.368123349813e+02,4.318880581256e+01
8.109054527264e-01,-2.805428503486e+02,-2.360128697040e+02,4.452998064464e+01
8.114057028514e-01,-2.810702934702e+02,-2.351966308997e+02,4.587366257051e+01
8.119059529765e-01,-2.815798714091e+02,-2.343634044088e+02,4.721646700034e+01
8.124062031016e-01,-2.820716238354e+02,-2.335129803137e+02,4.855864352164e+01
8.129064532266e-01,-2.825423000235e+02,-2.326451533516e+02,4.989714667190e+01
8.134067033517e-01,-2.829870642055e+02,-2.317597233391e+02,5.122734086642e+01
8.139069534767e-01,-2.834046996733e+02,-2.308564956096e+02,5.254820406365e+01
8.144072036018e-01,-2.837892942206e+02,-2.299352814602e+02,5.385401276039e+01
8.149074537269e-01,-2.841378451960e+02,-2.289958986097e+02,5.514194658638e+01
8.154077038519e-01,-2.844503447458e+02,-2.280381716672e+02,5.641217307865e+01
8.159079539770e-01,-2.847209513491e+02,-2.270619326089e+02,5.765901874022e+01
8.164082041021e-01,-2.849510094782e+02,-2.260670212647e+02,5.888398821347e+01
8.169084542271e-01,-2.851411495482e+02,-2.250532858117e+02,6.008786373649e+01
8.174087043522e-01,-2.852850669069e+02,-2.240205832752e+02,6.126448363170e+01
8.179089544772e-01,-2.853900839654e+02,-2.229687800356e+02,6.242130392982e+01
8.184092046023e-01,-2.854589445957e+02,-2.218977523405e+02,6.356119225528e+01
8.189094547274e-01,-2.854939178324e+02,-2.208073868201e+02,6.468653101228e+01
8.194097048524e-01,-2.855024928699e+02,-2.196975810066e+02,6.580491186323e+01
8.199099549775e-01,-2.854864587028e+02,-2.185682438539e+02,6.691821484887e+01
8.204102051026e-01,-2.854487569519e+02,-2.174192962581e+02,6.802946069379e+01
8.209104552276e-01,-2.853936000234e+02,-2.162506715767e+02,6.914292844671e+01
8.214107053527e-01,-2.853216239854e+02,-2.150623161454e+02,7.025930784005e+01
8.219109554777e-01,-2.852351167818e+02,-2.138541897899e+02,7.138092699191e+01
8.224112056028e-01,-2.851356046258e+02,-2.126262663330e+02,7.250933829278e+01
8.229114557279e-01,-2.850216421945e+02,-2.113785340933e+02,7.364310810127e+01
8.234117058529e-01,-2.848945258864e+02,-2.101109963750e+02,7.478352951141e+01
8.239119559780e-01,-2.847540608038e+02,-2.088236719469e+02,7.593038885694e+01
8.244122061031e-01,-2.845984213841e+02,-2.075165955078e+02,7.708182587635e+01
8.249124562281e-01,-2.844285862165e+02,-2.061898181380e+02,7.823876807859e+01
8.254127063532e-01,-2.842428324897e+02,-2.048434077335e+02,7.939942475622e+01
8.259129564782e-01,-2.840390862666e+02,-2.034774494217e+02,8.056163684486e+01
8.264132066033e-01,-2.838178747108e+02,-2.020920459566e+02,8.172582875419e+01
8.269134567284e-01,-2.835762594532e+02,-2.006873180909e+02,8.288894136221e+01
8.274137068534e-01,-2.833132444957e+02,-1.992634049244e+02,8.404983957131e+01
8.279139569785e-01,-2.830287062766e+02,-1.978204642240e+02,8.520824205262e+01
8.284142071036e-01,-2.827187265867e+02,-1.963586727173e+02,8.636005386939e+01
8.289144572286e-01,-2.823835656563e+02,-1.948782263539e+02,8.750533930234e+01
8.294147073537e-01,-2.820228960214e+02,-1.933793405347e+02,8.864355548670e+01
8.299149574787e-01,-2.816321939204e+02,-1.918622503070e+02,8.976994361342e+01
8.304152076038e-01,-2.812136164317e+02,-1.903272105230e+02,9.088640590870e+01
8.309154577289e-01,-2.807653806638e+02,-1.887744959608e+02,9.199088470296e+01
8.314157078539e-01,-2.802839574021e+02,-1.872044014056e+02,9.307955599654e+01
8.319159579790e-01,-2.797714139304e+02,-1.856172416895e+02,9.415417224088e+01
8.324162081041e-01,-2.792247607538e+02,-1.840133516891e+02,9.521140906467e+01
8.329164582291e-01,-2.786428357913e+02,-1.823930862788e+02,9.624974951254e+01
8.334167083542e-01,-2.780271809639e+02,-1.807568202394e+02,9.727036072455e+01
8.339169584792e-01,-2.773735295382e+02,-1.791049481197e+02,9.826858141846e+01
8.344172086043e-01,-2.766831680575e+02,-1.774378840528e+02,9.924528400470e+01
8.349174587294e-01,-2.759571784627e+02,-1.757560615219e+02,1.002011169408e+02
8.354177088544e-01,-2.751905855162e+02,-1.740599330807e+02,1.011306524355e+02
8.359179589795e-01,-2.743880056763e+02,-1.723499700227e+02,1.020380356536e+02
8.364182091046e-01,-2.735492742606e+02,-1.706266620036e+02,1.029226122570e+02
8.369184592296e-01,-2.726713434452e+02,-1.688905166132e+02,1.037808268319e+02
8.374187093547e-01,-2.717589384427e+02,-1.671420588999e+02,1.046168795427e+02
8.379189594797e-01,-2.708107095782e+02,-1.653818308469e+02,1.054288787314e+02
8.384192096048e-01,-2.698263558013e+02,-1.636103908000e+02,1.062159650013e+02
8.389194597299e-01,-2.688096522496e+02,-1.618283128506e+02,1.069813393990e+02
8.394197098549e-01,-2.677588517993e+02,-1.600361861715e+02,1.077226656279e+02
8.399199599800e-01,-2.666759622546e+02,-1.582346143094e+02,1.084413479452e+02
8.404202101051e-01,-2.655631367418e+02,-1.564242144352e+02,1.091389223066e+02
8.409204602301e-01,-2.644181169319e+02,-1.546056165527e+02,1.098125003792e+02
8.414207103552e-01,-2.632448418444e+02,-1.527794626684e+02,1.104653791760e+02
8.419209604802e-01,-2.620448173321e+02,-1.509464059253e+02,1.110984114068e+02
8.424212106053e-01,-2.608141197333e+02,-1.491071097016e+02,1.117070100317e+02
8.429214607304e-01,-2.595538669569e+02,-1.472622466781e+02,1.122916202788e+02
8.434217108554e-01,-2.582603999734e+02,-1.454124978755e+02,1.128479020979e+02
8.439219609805e-01,-2.569297548809e+02,-1.435585516666e+02,1.133712032143e+02
8.444222111056e-01,-2.555635671570e+02,-1.417011027639e+02,1.138624643931e+02
8.449224612306e-01,-2.541577985627e+02,-1.398408511881e+02,1.143169473746e+02
8.454227113557e-01,-2.527117742506e+02,-1.379785012186e+02,1.147332730320e+02
8.459229614807e-01,-2.512278012190e+02,-1.361147603307e+02,1.151130408883e+02
8.464232116058e-01,-2.497023811440e+02,-1.342503381230e+02,1.154520430210e+02
8.469234617309e-01,-2.481400398383e+02,-1.323859452371e+02,1.157540946012e+02
8.474237118559e-01,-2.465440793831e+02,-1.305222922740e+02,1.160217871091e+02
8.479239619810e-01,-2.449125708289e+02,-1.286600887116e+02,1.162524821173e+02
8.484242121061e-01,-2.432531547258e+02,-1.268000418247e+02,1.164531129011e+02
8.489244622311e-01,-2.415694279424e+02,-1.249428556127e+02,1.166265723297e+02
8.494247123562e-01,-2.398658160214e+02,-1.230892297375e+02,1.167765862839e+02
8.499249624812e-01,-2.381507723196e+02,-1.212398584764e+02,1.169109138432e+02
8.504252126063e-01,-2.364311990530e+02,-1.193954296906e+02,1.170357693623e+02
8.509254627314e-01,-2.347163273271e+02,-1.175566238158e+02,1.171597035113e+02
8.514257128564e-01,-2.330132943506e+02,-1.157241128751e+02,1.172891814755e+02
8.519259629815e-01,-2.313303739904e+02,-1.138985595195e+02,1.174318144709e+02
8.524262131066e-01,-2.296731439904e+02,-1.120806160971e+02,1.175925278933e+02
8.529264632316e-01,-2.280452268018e+02,-1.102709237550e+02,1.177743030469e+02
8.534267133567e-01,-2.264554044457e+02,-1.084701115749e+02,1.179852928708e+02
8.539269634817e-01,-2.249038153561e+02,-1.066787957467e+02,1.182250196095e+02
8.544272136068e-01,-2.233928640305e+02,-1.048975787799e+02,1.184952852506e+02
8.549274637319e-01,-2.219291151760e+02,-1.031270487578e+02,1.188020664183e+02
8.554277138569e-01,-2.205088298684e+02,-1.013677786320e+02,1.191410512364e+02
8.559279639820e-01,-2.191349696482e+02,-9.962032556345e+01,1.195146440848e+02
8.564282141071e-01,-2.178099139204e+02,-9.788523030754e+01,1.199246836128e+02
8.569284642321e-01,-2.165296898434e+02,-9.616301664654e+01,1.203666731968e+02
8.574287143572e-01,-2.152976973121e+02,-9.445419086922e+01,1.208435064429e+02
8.579289644822e-01,-2.141121241755e+02,-9.275924129883e+01,1.213528828767e+02
8.584292146073e-01,-2.129695679324e+02,-9.107863786951e+01,1.218909300629e+02
8.589294647324e-01,-2.118741983726e+02,-8.941283175168e+01,1.224613666209e+02
8.594297148574e-01,-2.108215332901e+02,-8.776225502615e+01,1.230592782639e+02
8.599299649825e-01,-2.098094427148e+02,-8.612732040697e+01,1.236821223078e+02
8.604302151076e-01,-2.088415735952e+02,-8.450842101251e+01,1.243331525827e+02
8.609304652326e-01,-2.079110382025e+02,-8.290593018437e+01,1.250051080182e+02
8.614307153577e-01,-2.070177834101e+02,-8.132020135312e+01,1.256975820570e+02
8.619309654827e-01,-2.061625523846e+02,-7.975156795036e+01,1.264109844343e+02
8.624312156078e-01,-2.053403916643e+02,-7.820034336563e+01,1.271400482986e+02
8.629314657329e-01,-2.045521656062e+02,-7.666682094721e+01,1.278853446590e+02
8.634317158579e-01,-2.037960132401e+02,-7.515127404551e+01,1.286447391945e+02
8.639319659830e-01,-2.030680017493e+02,-7.365395609735e+01,1.294140456520e+02
8.644322161081e-01,-2.023694648459e+02,-7.217510074991e+01,1.301943640959e+02
8.649324662331e-01,-2.016972729349e+02,-7.071492202228e+01,1.309823509126e+02
8.654327163582e-01,-2.010490012040e+02,-6.927361450330e+01,1.317753867007e+02
8.659329664832e-01,-2.004261120545e+02,-6.785135358352e+01,1.325747584709e+02
8.664332166083e-01,-1.998243193631e+02,-6.644829571959e+01,1.333760236435e+02
8.669334667334e-01,-1.992428025897e+02,-6.506457872907e+01,1.341782238607e+02
8.674337168584e-01,-1.986821808939e+02,-6.370032211379e+01,1.349818587801e+02
8.679339669835e-01,-1.981390473521e+02,-6.235562740966e+01,1.357834199424e+02
8.684342171086e-01,-1.976132425197e+02,-6.103057856104e+01,1.365826639587e+02
8.689344672336e-01,-1.971040940855e+02,-5.972524231753e+01,1.373788517679e+02
